,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.310 / 1.468 / 13 / 99,1.459 / 1.846 / 99 / 99,1.457 / 1.825 / 99 / 99,1.527 / 1.761 / 99 / 99
1,1-1,2490.999 / 14326.129 / 98 / 99,1.330 / 1.566 / 99 / 99,1.666 / 2.031 / 99 / 99,1.420 / 1.896 / 99 / 99
2,2-0,4813.196 / 13673.347 / 42 / 42,0.838 / 1.113 / 30 / 30,1.064 / 1.632 / 72 / 72,0.940 / 1.525 / 70 / 70
3,2-1,-1.000 / -1.000 / 0 / 61,0.979 / 1.228 / 62 / 62,1.157 / 1.557 / 80 / 80,1.064 / 1.480 / 63 / 63
4,2-2,0.782 / 1.807 / 53 / 53,1.264 / 1.379 / 51 / 51,0.909 / 1.353 / 40 / 40,1.243 / 1.406 / 68 / 68
5,2-3,1070.584 / 12039.732 / 22 / 38,0.900 / 1.305 / 38 / 38,1.055 / 1.605 / 39 / 39,1.041 / 1.488 / 53 / 53
6,2-4,1.015 / 1.079 / 4 / 55,1.161 / 1.502 / 47 / 47,1.211 / 1.481 / 43 / 43,1.190 / 1.376 / 56 / 56
7,2-5,0.797 / 0.797 / 6 / 61,0.959 / 1.611 / 33 / 33,0.801 / 0.896 / 45 / 45,0.830 / 1.615 / 65 / 65
8,2-6,3293.840 / 9853.199 / 20 / 22,0.981 / 1.256 / 45 / 45,0.994 / 1.605 / 40 / 40,1.118 / 1.605 / 38 / 38
9,2-7,665.883 / 4926.702 / 14 / 43,1.160 / 1.257 / 54 / 54,1.241 / 1.257 / 51 / 51,1.155 / 1.257 / 46 / 46
