,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.201 / 1.358 /  9,1.000 / 1.000 /  9,1.040 / 1.358 /  9
1,1-1,1.394 / 1.394 /  9,1.394 / 1.394 /  9,1.394 / 1.394 /  9,1.498 / 1.724 /  9,1.394 / 1.394 /  9
2,2-0,1.324 / 1.530 /  8,0.894 / 0.894 /  8,1.524 / 2.184 /  7,0.894 / 0.894 /  9,0.894 / 0.894 /  5
3,2-1,1.303 / 1.448 /  9,0.930 / 0.930 / 10,1.457 / 1.504 /  6,0.930 / 0.930 /  6,0.930 / 0.930 /  7
4,2-2,1.006 / 1.587 /  6,0.982 / 1.264 /  8,1.052 / 1.052 /  4,0.982 / 1.258 /  8,0.923 / 1.222 / 10
5,2-3,0.785 / 0.785 / 10,0.841 / 1.126 /  6,0.785 / 0.785 /  5,0.983 / 1.238 /  4,0.841 / 1.126 / 12
6,2-4,0.792 / 0.877 /  8,0.764 / 0.764 /  9,0.796 / 0.877 /  7,0.831 / 0.897 /  8,0.778 / 0.877 /  8
7,2-5,0.941 / 0.941 /  2,0.999 / 1.345 /  7,0.941 / 0.941 /  8,1.160 / 1.484 /  8,0.986 / 1.345 /  9
8,2-6,1.265 / 1.597 /  8,1.326 / 1.597 /  7,1.326 / 1.597 /  7,1.233 / 1.326 /  7,1.233 / 1.326 /  7
9,2-7,0.968 / 1.273 / 10,0.934 / 0.934 /  6,0.934 / 0.934 /  5,1.076 / 1.436 /  7,0.934 / 0.934 /  9
