,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.789 / 1.081 /  9,0.789 / 1.081 /  9,1.081 / 1.081 /  9,0.808 / 1.246 /  9,0.789 / 1.081 /  9
1,1-1,1.318 / 1.370 /  9,1.323 / 1.370 /  9,1.000 / 1.000 /  9,1.363 / 1.568 /  9,1.357 / 1.724 /  9
2,2-0,0.674 / 0.674 /  8,0.674 / 0.674 /  7,0.895 / 0.895 /  6,0.674 / 0.674 /  8,0.674 / 0.674 /  3
3,2-1,1.000 / 1.340 /  8,0.952 / 0.952 /  6,0.952 / 0.952 /  7,0.952 / 0.952 /  8,0.952 / 0.952 /  8
4,2-2,0.949 / 1.256 /  7,1.160 / 1.160 /  7,1.131 / 1.160 /  9,0.957 / 1.256 /  6,1.134 / 1.160 / 10
5,2-3,0.927 / 1.316 /  6,0.732 / 0.732 /  7,0.769 / 1.024 /  8,0.732 / 0.732 /  6,0.732 / 0.732 /  7
6,2-4,0.960 / 1.028 / 10,0.980 / 1.200 /  9,1.200 / 1.201 /  9,0.981 / 1.028 /  8,1.007 / 1.200 /  6
7,2-5,0.932 / 1.212 /  8,0.972 / 1.212 /  8,0.892 / 0.892 /  7,0.932 / 1.212 /  8,0.999 / 1.212 /  9
8,2-6,1.079 / 1.079 /  9,0.908 / 0.908 /  7,0.908 / 0.908 /  4,1.079 / 1.079 /  8,0.960 / 1.257 / 10
9,2-7,1.093 / 1.397 /  9,0.921 / 1.055 /  5,0.887 / 0.887 /  7,1.131 / 1.397 /  9,0.951 / 1.229 /  8
