,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.827 / 1.396 / 98 / 99,0.842 / 1.200 / 99 / 99,0.851 / 1.196 / 96 / 99,0.840 / 1.118 / 99 / 99
1,1-1,1.869 / 2.443 / 99 / 99,1.925 / 2.443 / 99 / 99,1.909 / 2.443 / 99 / 99,1.859 / 2.443 / 99 / 99
2,2-0,0.902 / 1.096 / 42 / 42,0.863 / 1.096 / 59 / 59,0.912 / 1.096 / 22 / 22,0.866 / 1.096 / 18 / 18
3,2-1,0.969 / 1.188 / 51 / 51,0.974 / 1.229 / 50 / 50,1.030 / 1.229 / 58 / 58,0.998 / 1.188 / 43 / 43
4,2-2,0.964 / 1.537 / 48 / 48,1.065 / 1.434 / 26 / 26,0.967 / 1.434 / 48 / 48,1.002 / 1.272 / 32 / 32
5,2-3,0.639 / 1.078 / 47 / 47,0.598 / 1.297 / 58 / 60,0.561 / 0.843 / 59 / 59,0.522 / 0.843 / 42 / 42
6,2-4,1.219 / 2.048 / 73 / 73,1.175 / 2.048 / 39 / 39,1.259 / 2.048 / 52 / 52,1.149 / 1.692 / 59 / 59
7,2-5,1.067 / 1.300 / 43 / 43,0.965 / 1.300 / 31 / 31,1.000 / 1.300 / 58 / 58,1.057 / 1.300 / 29 / 29
8,2-6,0.599 / 0.719 / 35 / 35,0.565 / 0.719 / 34 / 34,0.589 / 0.719 / 43 / 43,0.602 / 0.719 / 39 / 39
9,2-7,1.377 / 1.637 / 28 / 28,1.112 / 1.420 / 65 / 65,1.232 / 1.521 / 33 / 33,1.172 / 1.708 / 55 / 55
