,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.130 / 1.436 /  9,1.020 / 1.184 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.082 / 1.184 /  9,1.137 / 1.304 /  9,1.073 / 1.220 /  9,1.150 / 1.338 /  9
2,2-0,0.847 / 1.082 /  8,0.814 / 0.814 /  8,0.814 / 0.814 /  8,0.846 / 1.082 /  9,0.840 / 1.079 / 10
3,2-1,0.905 / 0.999 /  7,0.898 / 0.898 /  6,0.889 / 0.889 /  6,0.936 / 0.999 /  8,0.889 / 0.889 /  8
4,2-2,0.844 / 1.102 /  9,0.812 / 0.812 /  8,0.921 / 1.102 /  8,0.877 / 1.102 /  9,0.860 / 1.102 /  6
5,2-3,0.892 / 0.892 /  9,0.892 / 0.892 /  6,0.892 / 0.892 /  9,0.892 / 0.892 /  8,0.892 / 0.892 /  8
6,2-4,1.317 / 1.602 /  7,1.248 / 1.538 / 10,1.347 / 1.538 /  7,1.246 / 1.538 / 10,1.315 / 1.538 /  6
7,2-5,0.929 / 0.929 /  7,0.929 / 0.929 /  7,0.929 / 0.929 /  9,0.929 / 0.929 /  7,0.929 / 0.929 /  9
8,2-6,1.503 / 1.736 /  6,1.353 / 1.353 /  6,1.398 / 1.736 /  7,1.484 / 1.748 /  7,1.341 / 1.341 /  9
9,2-7,1.142 / 1.396 /  7,1.150 / 1.239 /  8,0.892 / 0.892 /  6,1.299 / 1.731 /  8,1.333 / 1.742 /  5
