,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.027 / 1.244 /  9,1.077 / 1.231 /  9,0.782 / 0.782 /  9,1.160 / 1.244 /  9,0.718 / 1.000 /  9
1,1-1,0.966 / 1.000 /  9,0.966 / 1.000 /  9,1.202 / 1.442 /  9,0.966 / 1.000 /  9,0.995 / 1.268 /  9
2,2-0,0.662 / 0.819 /  9,0.681 / 0.819 /  6,0.646 / 0.819 /  7,0.618 / 0.618 /  8,0.730 / 0.930 /  9
3,2-1,0.858 / 0.858 / 10,0.858 / 0.858 /  7,1.090 / 1.509 /  8,0.858 / 0.858 / 10,0.890 / 0.973 /  7
4,2-2,0.899 / 0.899 /  8,0.899 / 0.899 /  8,0.899 / 0.899 /  7,0.899 / 0.899 /  8,0.899 / 0.899 / 12
5,2-3,0.919 / 0.919 / 10,0.963 / 1.230 /  7,0.919 / 0.919 /  7,0.991 / 1.334 / 10,0.919 / 0.919 /  5
6,2-4,1.386 / 1.451 /  5,1.430 / 1.729 /  6,1.133 / 1.430 /  8,1.416 / 1.530 /  7,0.893 / 0.893 /  4
7,2-5,0.929 / 0.929 /  6,0.929 / 0.929 /  8,0.929 / 0.929 /  5,0.929 / 0.929 /  8,0.976 / 1.300 /  8
8,2-6,0.891 / 0.891 /  5,0.891 / 0.891 / 10,0.934 / 1.234 /  8,0.891 / 0.891 /  7,0.942 / 1.245 /  7
9,2-7,0.948 / 1.223 /  6,0.934 / 1.262 /  9,0.894 / 0.894 /  4,0.894 / 0.894 /  6,0.894 / 0.894 /  8
