,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.063 / 1.281 /  9,1.070 / 1.291 /  9,1.039 / 1.291 /  9,1.039 / 1.291 /  9,1.197 / 1.603 /  9
1,1-1,1.538 / 1.896 /  9,1.813 / 2.269 /  9,1.829 / 2.269 /  9,1.774 / 2.269 /  9,2.085 / 2.643 /  9
2,2-0,1.530 / 1.606 /  9,1.486 / 1.606 /  8,1.501 / 1.606 /  8,1.486 / 1.606 /  8,1.489 / 1.606 /  7
3,2-1,0.759 / 0.759 /  6,0.759 / 0.759 /  7,0.759 / 0.759 /  9,0.759 / 0.759 / 10,0.759 / 0.759 /  7
4,2-2,0.932 / 1.231 /  9,0.946 / 1.255 /  7,0.937 / 1.231 /  8,0.895 / 0.895 /  7,1.104 / 1.684 /  7
5,2-3,1.217 / 1.217 /  6,1.243 / 1.452 /  9,1.270 / 1.452 /  9,1.239 / 1.452 / 11,1.217 / 1.217 /  8
6,2-4,1.220 / 1.446 /  7,1.182 / 1.182 /  3,1.182 / 1.182 /  6,1.270 / 1.446 /  9,1.182 / 1.182 /  6
7,2-5,0.895 / 0.895 /  4,0.932 / 1.231 /  9,0.985 / 1.255 /  4,0.895 / 0.895 /  9,1.126 / 2.044 /  8
8,2-6,1.001 / 1.309 /  7,0.889 / 0.889 /  5,0.935 / 1.253 /  8,1.033 / 1.309 /  8,0.950 / 1.253 /  6
9,2-7,1.020 / 1.356 /  8,1.298 / 1.732 /  9,1.292 / 1.356 /  7,1.282 / 1.356 /  7,1.410 / 1.732 /  7
