,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.009 / 1.081 /  9,1.152 / 1.375 /  9,1.055 / 1.270 /  9,1.042 / 1.375 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.126 / 1.384 /  9,1.341 / 1.715 /  9,1.000 / 1.000 /  9
2,2-0,0.832 / 0.832 /  8,1.172 / 1.375 /  9,0.832 / 0.832 /  8,1.391 / 1.540 / 10,0.832 / 0.832 /  6
3,2-1,0.889 / 0.889 /  6,0.889 / 0.889 /  5,0.889 / 0.889 /  9,0.889 / 0.889 /  4,0.889 / 0.889 /  3
4,2-2,1.179 / 1.418 /  9,1.229 / 1.442 /  7,1.258 / 1.442 /  6,1.369 / 1.699 /  9,1.082 / 1.082 /  4
5,2-3,0.899 / 0.899 /  9,0.899 / 0.899 / 10,0.899 / 0.899 /  6,0.899 / 0.899 /  5,0.899 / 0.899 /  4
6,2-4,1.116 / 1.288 /  6,1.116 / 1.288 /  6,1.082 / 1.082 /  7,1.470 / 1.723 /  7,1.202 / 1.442 /  6
7,2-5,1.082 / 1.082 /  7,1.082 / 1.082 /  8,1.120 / 1.272 / 10,1.363 / 1.363 /  9,1.082 / 1.082 /  8
8,2-6,0.894 / 0.894 /  8,1.203 / 1.203 /  7,0.894 / 0.894 /  9,1.475 / 1.475 /  6,0.894 / 0.894 /  9
9,2-7,0.894 / 0.894 /  4,0.894 / 0.894 /  5,0.894 / 0.894 /  4,0.894 / 0.894 /  9,0.894 / 0.894 /  7
