,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.413 / 1.961 / 99 / 99,1.388 / 1.855 / 99 / 99,1.500 / 1.855 / 99 / 99,1.441 / 1.855 / 99 / 99
1,1-1,1.165 / 1.519 / 99 / 99,1.101 / 1.358 / 99 / 99,1.170 / 1.358 / 99 / 99,1.177 / 1.358 / 99 / 99
2,2-0,1.209 / 1.550 / 34 / 34,1.144 / 1.390 / 55 / 55,1.188 / 1.550 / 64 / 64,1.099 / 1.373 / 44 / 44
3,2-1,0.900 / 1.298 / 42 / 42,0.890 / 0.890 / 27 / 27,0.890 / 0.890 / 47 / 47,0.890 / 0.890 / 48 / 48
4,2-2,1.040 / 1.637 / 76 / 76,1.016 / 1.637 / 48 / 48,1.089 / 1.637 / 44 / 44,1.130 / 1.637 / 53 / 53
5,2-3,0.952 / 1.320 / 50 / 50,0.933 / 1.428 / 26 / 26,0.931 / 1.428 / 43 / 43,1.152 / 1.428 / 49 / 49
6,2-4,1.348 / 1.634 / 65 / 65,1.339 / 1.634 / 19 / 19,1.205 / 1.634 / 65 / 65,1.359 / 1.634 / 46 / 46
7,2-5,1.089 / 1.636 / 51 / 51,0.957 / 1.147 / 60 / 60,1.021 / 1.147 / 18 / 18,0.988 / 1.181 / 71 / 71
8,2-6,1.195 / 1.465 / 47 / 47,1.083 / 1.610 / 42 / 42,1.116 / 1.479 / 38 / 38,1.069 / 1.610 / 54 / 54
9,2-7,1.856 / 2.161 / 45 / 45,1.741 / 2.161 / 56 / 56,1.674 / 2.161 / 48 / 48,1.722 / 2.161 / 56 / 56
