,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.022 / 1.202 /  9,1.141 / 1.496 /  9,1.118 / 1.252 /  9,1.076 / 1.255 /  9,1.018 / 1.163 /  9
1,1-1,1.040 / 1.358 /  9,1.083 / 1.375 /  9,1.291 / 1.835 /  9,1.083 / 1.375 /  9,1.000 / 1.000 /  9
2,2-0,0.943 / 1.265 /  7,0.994 / 1.239 / 10,0.889 / 0.889 /  7,0.928 / 1.274 / 10,0.889 / 0.889 /  7
3,2-1,0.929 / 0.929 / 10,0.929 / 0.929 /  8,0.929 / 0.929 /  9,1.019 / 1.288 /  8,0.980 / 1.288 /  7
4,2-2,0.895 / 0.895 /  8,0.935 / 1.179 /  7,0.895 / 0.895 /  7,0.935 / 1.179 /  7,0.926 / 1.179 /  9
5,2-3,0.894 / 0.894 /  7,0.894 / 0.894 /  5,0.949 / 1.145 /  8,0.919 / 1.008 /  9,0.894 / 0.894 /  4
6,2-4,0.893 / 0.893 /  5,0.893 / 0.893 /  7,0.893 / 0.893 / 10,0.893 / 0.893 /  5,0.893 / 0.893 /  7
7,2-5,0.896 / 0.934 /  7,0.911 / 1.040 /  7,1.033 / 1.186 /  7,0.975 / 1.186 /  4,0.889 / 0.889 /  7
8,2-6,0.937 / 1.252 /  8,0.952 / 1.252 /  6,1.048 / 1.628 /  7,0.952 / 1.252 /  6,0.955 / 1.269 /  6
9,2-7,1.230 / 1.627 /  6,1.081 / 1.081 /  8,1.081 / 1.081 /  5,1.120 / 1.427 /  9,1.081 / 1.081 /  8
