,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.764 / 3.045 / 99 / 99,2.621 / 2.896 / 99 / 99,3.079 / 3.448 / 99 / 99,2.886 / 3.045 / 99 / 99
1,1-1,1.383 / 1.399 / 99 / 99,1.266 / 1.330 / 99 / 99,1.544 / 2.779 / 99 / 99,1.395 / 1.399 / 99 / 99
2,1-2,1.320 / 1.800 / 99 / 99,1.226 / 1.417 / 99 / 99,1.218 / 1.399 / 99 / 99,1.225 / 1.399 / 99 / 99
3,1-3,1.456 / 1.878 / 99 / 99,1.557 / 2.119 / 99 / 99,1.867 / 2.520 / 99 / 99,1.450 / 1.878 / 99 / 99
4,1-4,1.613 / 2.033 / 99 / 99,1.380 / 1.850 / 99 / 99,1.411 / 2.096 / 99 / 99,1.545 / 2.000 / 99 / 99
5,2-0,1.130 / 1.679 / 36 / 36,3.075 / 3.666 / 24 / 24,4.859 / 5.887 / 46 / 46,0.891 / 0.891 / 5 / 5
6,2-1,3.103 / 3.507 / 64 / 64,2.360 / 2.577 / 56 / 56,2.320 / 2.489 / 54 / 54,3.102 / 3.336 / 54 / 54
7,2-2,1.233 / 1.233 / 35 / 35,1.233 / 1.233 / 41 / 41,0.891 / 0.891 / 73 / 73,1.233 / 1.233 / 59 / 59
8,2-3,1.644 / 1.644 / 58 / 58,1.068 / 1.068 / 39 / 39,1.662 / 1.854 / 66 / 66,1.644 / 1.644 / 55 / 55
9,2-4,1.998 / 2.438 / 63 / 63,1.283 / 1.715 / 41 / 41,2.354 / 3.006 / 38 / 38,2.088 / 2.513 / 39 / 39
10,2-5,0.808 / 1.055 / 42 / 42,1.186 / 1.622 / 28 / 28,1.056 / 1.503 / 40 / 40,0.921 / 1.395 / 44 / 44
11,2-6,2.306 / 2.953 / 74 / 74,2.519 / 3.117 / 56 / 56,2.333 / 3.064 / 48 / 48,2.134 / 2.437 / 30 / 30
12,2-7,0.889 / 0.889 / 71 / 71,2.591 / 2.637 / 48 / 48,0.889 / 0.889 / 56 / 56,0.889 / 0.889 / 35 / 35
13,2-8,1.705 / 2.254 / 52 / 52,1.285 / 2.007 / 61 / 61,1.822 / 2.849 / 40 / 40,1.600 / 2.473 / 79 / 79
14,2-9,1.735 / 1.811 / 52 / 52,1.013 / 1.079 / 63 / 63,0.889 / 0.889 / 61 / 61,1.698 / 1.811 / 62 / 62
15,2-10,1.072 / 1.316 / 63 / 63,1.084 / 3.343 / 59 / 59,0.936 / 1.229 / 42 / 42,1.072 / 1.316 / 42 / 42
16,2-11,2.781 / 2.781 / 63 / 63,1.869 / 2.755 / 73 / 73,3.054 / 3.054 / 44 / 44,2.562 / 2.894 / 39 / 39
17,2-12,2.632 / 2.767 / 34 / 34,2.364 / 2.426 / 48 / 48,2.819 / 3.166 / 64 / 64,2.669 / 2.767 / 61 / 61
18,2-13,2.749 / 3.253 / 69 / 69,3.026 / 3.632 / 56 / 56,2.505 / 3.134 / 65 / 65,2.501 / 2.777 / 61 / 61
19,2-14,1.228 / 4.495 / 47 / 47,1.599 / 2.678 / 52 / 52,2.323 / 3.945 / 58 / 58,2.085 / 4.921 / 56 / 56
20,2-15,1.761 / 1.785 / 46 / 46,1.251 / 1.268 / 42 / 42,1.495 / 1.495 / 61 / 61,1.763 / 1.785 / 33 / 33
21,2-16,3.603 / 4.254 / 44 / 44,2.640 / 3.416 / 39 / 39,3.676 / 4.710 / 54 / 54,3.526 / 4.254 / 36 / 36
22,2-17,3.985 / 4.417 / 39 / 39,3.132 / 4.097 / 51 / 51,4.177 / 5.304 / 51 / 51,3.472 / 4.412 / 57 / 57
23,2-18,3.730 / 3.935 / 50 / 50,2.534 / 2.619 / 56 / 56,3.822 / 4.120 / 37 / 37,3.760 / 4.069 / 29 / 29
24,2-19,1.085 / 1.644 / 53 / 53,1.208 / 1.834 / 26 / 26,1.794 / 3.216 / 50 / 50,1.318 / 2.311 / 65 / 67
