,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.177 / 1.389 / 99 / 99,1.266 / 1.542 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.251 / 1.389 / 99 / 99
1,1-1,1.210 / 1.468 / 99 / 99,1.245 / 1.404 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.108 / 1.347 / 99 / 99
2,1-2,1.250 / 1.591 / 99 / 99,1.195 / 1.591 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.235 / 1.591 / 99 / 99
3,1-3,1.089 / 1.225 / 99 / 99,1.579 / 1.690 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.093 / 1.225 / 99 / 99
4,1-4,1.082 / 1.352 / 99 / 99,2.779 / 2.998 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.150 / 1.352 / 99 / 99
5,2-0,0.924 / 1.457 / 40 / 40,0.896 / 0.896 / 43 / 43,-1.000 / -1.000 / 0 / 45,1.038 / 1.457 / 55 / 55
6,2-1,1.244 / 1.668 / 66 / 66,1.316 / 1.833 / 35 / 35,-1.000 / -1.000 / 0 / 44,1.302 / 1.820 / 37 / 37
7,2-2,2.109 / 2.204 / 31 / 31,0.941 / 0.941 / 80 / 80,-1.000 / -1.000 / 0 / 56,2.204 / 2.204 / 63 / 63
8,2-3,3.210 / 3.740 / 50 / 50,1.816 / 2.066 / 71 / 71,-1.000 / -1.000 / 0 / 38,3.337 / 3.740 / 35 / 35
9,2-4,1.018 / 1.469 / 58 / 58,1.114 / 1.527 / 46 / 46,-1.000 / -1.000 / 0 / 24,1.140 / 1.952 / 54 / 54
10,2-5,1.663 / 2.086 / 47 / 47,1.516 / 1.724 / 38 / 38,-1.000 / -1.000 / 0 / 39,1.698 / 2.086 / 62 / 62
11,2-6,1.715 / 1.715 / 19 / 19,1.077 / 1.267 / 40 / 40,-1.000 / -1.000 / 0 / 23,1.715 / 1.715 / 67 / 67
12,2-7,1.430 / 1.815 / 41 / 41,1.499 / 1.677 / 39 / 39,-1.000 / -1.000 / 0 / 31,1.503 / 1.815 / 36 / 36
13,2-8,1.056 / 1.056 / 64 / 64,1.091 / 1.091 / 53 / 53,-1.000 / -1.000 / 0 / 72,1.056 / 1.056 / 53 / 53
14,2-9,0.843 / 0.843 / 22 / 22,0.843 / 0.843 / 44 / 44,-1.000 / -1.000 / 0 / 25,0.843 / 0.843 / 42 / 42
15,2-10,1.941 / 1.972 / 44 / 44,0.994 / 1.369 / 64 / 64,-1.000 / -1.000 / 0 / 31,1.913 / 1.913 / 63 / 63
16,2-11,1.759 / 2.020 / 67 / 67,1.651 / 2.020 / 66 / 66,-1.000 / -1.000 / 0 / 65,1.463 / 2.020 / 42 / 42
17,2-12,1.127 / 1.270 / 48 / 48,1.034 / 1.373 / 49 / 49,-1.000 / -1.000 / 0 / 51,0.985 / 1.270 / 48 / 48
18,2-13,1.043 / 1.254 / 62 / 62,0.998 / 1.254 / 38 / 38,-1.000 / -1.000 / 0 / 47,1.033 / 1.254 / 56 / 56
19,2-14,1.331 / 1.579 / 30 / 30,1.356 / 1.591 / 41 / 41,-1.000 / -1.000 / 0 / 59,1.251 / 1.270 / 37 / 37
20,2-15,2.296 / 2.542 / 59 / 59,1.030 / 1.062 / 38 / 38,-1.000 / -1.000 / 0 / 49,2.241 / 2.555 / 68 / 68
21,2-16,2.181 / 2.374 / 49 / 49,1.732 / 1.732 / 42 / 42,-1.000 / -1.000 / 0 / 43,2.233 / 2.374 / 49 / 49
22,2-17,2.346 / 2.736 / 52 / 52,1.265 / 1.374 / 61 / 61,-1.000 / -1.000 / 0 / 40,2.353 / 2.572 / 36 / 36
23,2-18,0.952 / 1.511 / 27 / 27,1.040 / 1.808 / 20 / 20,-1.000 / -1.000 / 0 / 42,1.141 / 1.808 / 40 / 40
24,2-19,0.895 / 1.880 / 31 / 31,0.935 / 1.317 / 51 / 51,-1.000 / -1.000 / 0 / 75,0.911 / 1.137 / 34 / 34
