,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.318 / 1.318 / 99 / 99,2.454 / 2.602 / 99 / 99,1.224 / 2.762 / 99 / 99,1.318 / 1.318 / 99 / 99
1,1-1,1.991 / 2.049 / 99 / 99,1.758 / 1.818 / 99 / 99,1.457 / 2.237 / 99 / 99,2.022 / 2.049 / 99 / 99
2,1-2,1.206 / 1.364 / 99 / 99,0.923 / 1.078 / 99 / 99,1.299 / 1.834 / 99 / 99,1.140 / 1.364 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.091 / 1.091 / 99 / 99,1.766 / 2.073 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,1.076 / 1.186 / 59 / 59,1.912 / 1.912 / 39 / 39,1.912 / 1.912 / 54 / 54,1.056 / 1.209 / 35 / 35
5,2-1,1.244 / 1.788 / 26 / 26,0.961 / 1.338 / 19 / 19,1.113 / 1.713 / 47 / 47,1.048 / 1.338 / 65 / 65
6,2-2,3.147 / 3.367 / 40 / 40,2.977 / 3.367 / 61 / 61,2.952 / 3.130 / 58 / 58,3.004 / 3.367 / 54 / 54
7,2-3,3.194 / 4.060 / 43 / 53,3.067 / 3.951 / 28 / 51,3.457 / 3.951 / 31 / 49,2.942 / 3.592 / 28 / 47
8,2-4,2.433 / 2.640 / 33 / 33,2.405 / 2.913 / 47 / 47,2.430 / 2.913 / 39 / 39,2.520 / 2.913 / 57 / 57
9,2-5,2.189 / 3.881 / 57 / 57,2.553 / 3.881 / 58 / 58,2.776 / 4.242 / 42 / 42,2.397 / 4.362 / 40 / 40
10,2-6,3.200 / 3.264 / 66 / 66,3.200 / 3.207 / 21 / 21,3.201 / 3.236 / 52 / 52,3.205 / 3.351 / 65 / 65
11,2-7,2.908 / 3.379 / 57 / 57,2.947 / 3.295 / 55 / 55,2.947 / 3.295 / 59 / 59,2.838 / 3.295 / 21 / 21
12,2-8,2.132 / 2.406 / 28 / 41,2.182 / 2.425 / 16 / 38,2.105 / 2.353 / 27 / 47,2.294 / 2.837 / 29 / 53
13,2-9,1.354 / 1.417 / 43 / 43,1.356 / 1.417 / 73 / 73,1.354 / 1.384 / 59 / 59,1.366 / 1.417 / 45 / 45
14,2-10,3.276 / 3.464 / 30 / 30,3.516 / 4.106 / 53 / 53,3.530 / 4.106 / 76 / 76,3.314 / 3.785 / 40 / 40
15,2-11,1.601 / 1.601 / 49 / 49,1.359 / 1.475 / 36 / 36,1.642 / 1.850 / 29 / 29,1.601 / 1.601 / 27 / 27
16,2-12,3.136 / 3.136 / 70 / 70,3.136 / 3.136 / 45 / 45,3.136 / 3.136 / 34 / 34,3.136 / 3.152 / 56 / 56
17,2-13,1.330 / 1.378 / 46 / 46,1.154 / 1.154 / 65 / 65,0.870 / 1.678 / 35 / 35,1.349 / 1.390 / 52 / 52
18,2-14,3.596 / 3.918 / 63 / 63,3.825 / 4.370 / 38 / 38,3.584 / 4.064 / 22 / 22,3.679 / 4.250 / 55 / 55
19,2-15,1.341 / 1.392 / 44 / 44,1.334 / 1.392 / 54 / 54,1.324 / 1.324 / 50 / 50,1.332 / 1.392 / 76 / 76
