,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.246 / 1.688 / 99 / 99,1.308 / 1.740 / 99 / 99,1.451 / 1.740 / 99 / 99,1.356 / 1.688 / 99 / 99
1,1-1,1.209 / 1.363 / 99 / 99,1.143 / 1.363 / 99 / 99,1.158 / 1.363 / 99 / 99,1.154 / 1.363 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.561 / 1.561 / 99 / 99,1.561 / 1.561 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.968 / 2.171 / 99 / 99,2.020 / 2.028 / 99 / 99,2.005 / 2.028 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,3.053 / 3.360 / 34 / 34,3.025 / 3.230 / 61 / 61,2.954 / 3.010 / 54 / 54,2.947 / 3.016 / 51 / 51
5,2-1,1.432 / 2.652 / 32 / 32,1.964 / 3.319 / 40 / 40,2.783 / 2.999 / 69 / 69,2.832 / 3.209 / 34 / 34
6,2-2,1.996 / 2.047 / 57 / 57,1.995 / 2.017 / 50 / 50,1.989 / 2.017 / 44 / 44,1.461 / 1.491 / 11 / 11
7,2-3,1.891 / 2.257 / 41 / 41,1.638 / 1.779 / 42 / 42,1.518 / 1.567 / 21 / 21,1.512 / 1.538 / 38 / 38
8,2-4,0.949 / 1.253 / 49 / 49,0.916 / 1.253 / 41 / 41,0.939 / 1.253 / 22 / 22,1.009 / 1.253 / 61 / 61
9,2-5,2.017 / 2.439 / 59 / 59,2.083 / 2.439 / 66 / 66,1.600 / 2.390 / 55 / 55,1.850 / 1.898 / 20 / 20
10,2-6,1.650 / 3.448 / 68 / 68,1.580 / 2.813 / 69 / 69,1.697 / 3.172 / 75 / 75,1.506 / 1.727 / 55 / 55
11,2-7,1.118 / 1.273 / 36 / 36,1.238 / 1.238 / 19 / 19,1.238 / 1.238 / 41 / 41,1.099 / 1.099 / 35 / 35
12,2-8,1.812 / 2.040 / 38 / 38,1.067 / 1.655 / 30 / 30,0.917 / 1.270 / 40 / 40,1.786 / 2.040 / 69 / 69
13,2-9,1.320 / 2.123 / 38 / 38,1.318 / 2.123 / 40 / 40,1.325 / 2.123 / 30 / 30,1.298 / 1.298 / 29 / 29
14,2-10,2.048 / 2.292 / 56 / 56,2.227 / 2.292 / 38 / 38,2.201 / 2.201 / 42 / 42,2.201 / 2.201 / 41 / 41
15,2-11,2.624 / 2.890 / 57 / 57,2.646 / 2.783 / 31 / 31,0.948 / 0.948 / 61 / 61,1.301 / 1.301 / 47 / 47
16,2-12,1.786 / 2.098 / 57 / 57,1.789 / 2.110 / 59 / 59,1.831 / 2.040 / 28 / 28,1.831 / 2.040 / 23 / 23
17,2-13,2.098 / 2.743 / 57 / 57,1.871 / 2.211 / 42 / 42,1.993 / 2.211 / 43 / 43,2.197 / 3.087 / 36 / 36
18,2-14,1.545 / 2.071 / 50 / 50,1.533 / 1.737 / 56 / 56,1.460 / 1.906 / 46 / 46,1.336 / 1.787 / 44 / 44
19,2-15,1.042 / 1.042 / 85 / 85,1.273 / 1.273 / 53 / 53,1.042 / 1.042 / 45 / 45,1.042 / 1.042 / 27 / 27
