,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.251 / 1.318 / 99 / 99,1.141 / 1.318 / 99 / 99,1.254 / 2.234 / 99 / 99,1.737 / 1.760 / 99 / 99
1,1-1,1.210 / 1.384 / 99 / 99,1.619 / 1.732 / 99 / 99,1.631 / 1.732 / 99 / 99,1.167 / 1.384 / 99 / 99
2,1-2,1.471 / 1.639 / 99 / 99,1.443 / 2.162 / 99 / 99,1.544 / 1.843 / 99 / 99,1.235 / 1.488 / 99 / 99
3,1-3,1.657 / 1.838 / 99 / 99,2.989 / 3.106 / 99 / 99,2.969 / 3.072 / 99 / 99,1.612 / 1.838 / 99 / 99
4,2-0,1.582 / 1.621 / 48 / 48,1.610 / 1.752 / 38 / 38,1.582 / 1.621 / 33 / 33,1.573 / 1.752 / 61 / 61
5,2-1,2.172 / 2.211 / 28 / 28,1.613 / 2.147 / 62 / 62,2.277 / 2.453 / 61 / 61,1.511 / 1.828 / 40 / 40
6,2-2,2.192 / 2.590 / 49 / 49,2.173 / 2.590 / 35 / 35,2.075 / 2.590 / 40 / 40,2.026 / 2.830 / 39 / 39
7,2-3,3.057 / 3.086 / 56 / 56,3.057 / 3.102 / 56 / 56,3.056 / 3.064 / 50 / 50,3.057 / 3.065 / 44 / 44
8,2-4,1.734 / 2.347 / 57 / 57,1.841 / 2.592 / 45 / 45,1.741 / 2.586 / 42 / 42,1.804 / 2.586 / 56 / 56
9,2-5,0.898 / 0.898 / 78 / 78,0.898 / 0.898 / 43 / 43,0.898 / 0.898 / 75 / 75,0.898 / 0.898 / 55 / 55
10,2-6,1.686 / 2.023 / 50 / 50,1.725 / 1.940 / 34 / 34,1.457 / 1.795 / 54 / 54,1.695 / 1.940 / 20 / 20
11,2-7,2.418 / 2.418 / 61 / 61,2.418 / 2.418 / 54 / 54,2.418 / 2.418 / 29 / 29,2.418 / 2.418 / 78 / 78
12,2-8,3.125 / 3.763 / 60 / 60,3.135 / 3.763 / 47 / 47,3.151 / 4.255 / 33 / 33,3.120 / 3.390 / 24 / 24
13,2-9,2.223 / 2.460 / 89 / 89,2.217 / 2.460 / 42 / 42,2.158 / 2.460 / 42 / 42,2.236 / 2.460 / 63 / 63
14,2-10,0.965 / 1.175 / 47 / 47,0.993 / 1.175 / 44 / 44,0.980 / 1.175 / 74 / 74,0.986 / 1.175 / 55 / 55
15,2-11,4.192 / 4.987 / 52 / 52,4.003 / 5.053 / 46 / 46,4.222 / 4.987 / 51 / 51,3.954 / 4.622 / 40 / 40
16,2-12,1.131 / 1.131 / 54 / 54,1.303 / 4.129 / 70 / 70,1.296 / 4.129 / 73 / 73,1.201 / 4.129 / 43 / 43
17,2-13,0.880 / 1.003 / 58 / 58,0.920 / 1.003 / 34 / 34,0.837 / 1.003 / 52 / 52,0.890 / 1.003 / 63 / 63
18,2-14,1.583 / 1.631 / 55 / 55,1.562 / 1.562 / 17 / 17,1.567 / 1.613 / 49 / 49,1.569 / 1.631 / 55 / 55
19,2-15,0.913 / 1.088 / 69 / 69,0.799 / 1.088 / 56 / 56,1.148 / 2.051 / 46 / 46,0.809 / 1.088 / 49 / 49
