,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.871 / 3.815 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.800 / 3.302 / 99 / 99,2.774 / 3.724 / 99 / 99
1,1-1,1.043 / 1.200 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.254 / 2.399 / 99 / 99,1.037 / 1.200 / 99 / 99
2,1-2,1.587 / 2.152 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.530 / 2.619 / 99 / 99,1.598 / 2.170 / 99 / 99
3,1-3,1.115 / 1.366 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.092 / 1.366 / 99 / 99,1.089 / 1.366 / 99 / 99
4,1-4,2.713 / 3.370 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.158 / 3.163 / 99 / 99,2.058 / 2.444 / 99 / 99
5,1-5,1.085 / 1.376 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.410 / 1.600 / 99 / 99,1.031 / 1.221 / 99 / 99
6,1-6,1.351 / 1.516 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.984 / 1.852 / 99 / 99,0.994 / 1.052 / 99 / 99
7,1-7,1.830 / 1.933 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.844 / 2.510 / 99 / 99,1.834 / 1.923 / 99 / 99
8,2-0,3.222 / 3.538 / 55 / 55,-1.000 / -1.000 / 0 / 60,3.439 / 3.610 / 45 / 45,3.281 / 3.610 / 53 / 53
9,2-1,3.274 / 4.007 / 32 / 32,-1.000 / -1.000 / 0 / 74,2.041 / 2.688 / 60 / 60,0.913 / 1.405 / 64 / 64
10,2-2,1.012 / 1.522 / 35 / 35,-1.000 / -1.000 / 0 / 59,0.960 / 1.406 / 39 / 39,1.059 / 1.522 / 42 / 42
11,2-3,2.125 / 2.958 / 53 / 53,-1.000 / -1.000 / 0 / 38,2.040 / 2.415 / 39 / 39,1.907 / 2.421 / 50 / 50
12,2-4,0.908 / 0.908 / 44 / 44,-1.000 / -1.000 / 0 / 26,0.908 / 0.908 / 58 / 58,1.162 / 1.259 / 42 / 42
13,2-5,1.632 / 1.799 / 43 / 43,-1.000 / -1.000 / 0 / 39,1.622 / 1.843 / 80 / 80,1.585 / 1.753 / 55 / 55
14,2-6,2.474 / 3.203 / 51 / 51,-1.000 / -1.000 / 0 / 49,1.640 / 2.197 / 43 / 43,1.704 / 2.187 / 52 / 52
15,2-7,1.189 / 2.005 / 40 / 40,-1.000 / -1.000 / 0 / 14,1.085 / 1.221 / 59 / 59,1.094 / 1.167 / 37 / 37
16,2-8,2.256 / 2.957 / 18 / 35,-1.000 / -1.000 / 0 / 63,1.522 / 2.192 / 36 / 41,1.839 / 2.213 / 35 / 35
17,2-9,3.202 / 3.774 / 52 / 52,-1.000 / -1.000 / 0 / 41,1.762 / 2.212 / 31 / 31,0.986 / 1.552 / 59 / 59
18,2-10,2.223 / 3.061 / 71 / 71,-1.000 / -1.000 / 0 / 49,2.189 / 2.949 / 37 / 37,2.203 / 2.915 / 28 / 28
19,2-11,1.608 / 2.234 / 55 / 55,-1.000 / -1.000 / 0 / 34,0.989 / 1.429 / 64 / 64,1.501 / 1.748 / 57 / 57
20,2-12,1.538 / 2.260 / 53 / 53,-1.000 / -1.000 / 0 / 64,1.533 / 3.030 / 51 / 51,1.373 / 2.121 / 71 / 71
21,2-13,2.452 / 3.647 / 58 / 61,-1.000 / -1.000 / 0 / 27,1.666 / 2.047 / 24 / 33,2.661 / 3.371 / 39 / 54
22,2-14,2.704 / 3.474 / 67 / 67,-1.000 / -1.000 / 0 / 24,2.438 / 3.424 / 45 / 45,2.631 / 3.633 / 43 / 43
23,2-15,1.523 / 1.551 / 55 / 55,-1.000 / -1.000 / 0 / 54,1.993 / 2.531 / 34 / 34,1.646 / 2.209 / 38 / 38
24,2-16,1.386 / 1.762 / 25 / 25,-1.000 / -1.000 / 0 / 29,1.196 / 1.622 / 44 / 44,1.176 / 1.929 / 31 / 31
25,2-17,1.566 / 3.390 / 50 / 50,-1.000 / -1.000 / 0 / 69,1.171 / 2.481 / 39 / 39,1.274 / 1.663 / 50 / 50
26,2-18,2.971 / 3.130 / 42 / 42,-1.000 / -1.000 / 0 / 56,3.031 / 3.421 / 37 / 37,3.108 / 3.475 / 17 / 17
27,2-19,2.431 / 2.930 / 62 / 62,-1.000 / -1.000 / 0 / 61,1.771 / 3.135 / 55 / 55,1.741 / 2.323 / 64 / 64
28,2-20,2.138 / 2.620 / 33 / 33,-1.000 / -1.000 / 0 / 48,1.627 / 3.125 / 74 / 74,1.240 / 1.696 / 36 / 36
29,2-21,1.426 / 4.124 / 69 / 69,-1.000 / -1.000 / 0 / 52,1.632 / 3.985 / 34 / 34,1.674 / 3.909 / 25 / 25
30,2-22,1.961 / 2.652 / 46 / 46,-1.000 / -1.000 / 0 / 49,2.134 / 2.720 / 52 / 52,1.987 / 2.611 / 55 / 55
31,2-23,1.842 / 2.737 / 72 / 72,-1.000 / -1.000 / 0 / 48,0.979 / 1.362 / 46 / 46,1.760 / 2.557 / 59 / 59
32,2-24,0.696 / 0.923 / 44 / 44,-1.000 / -1.000 / 0 / 42,0.727 / 1.121 / 44 / 44,0.962 / 1.359 / 53 / 53
33,2-25,1.970 / 2.595 / 49 / 50,-1.000 / -1.000 / 0 / 74,2.006 / 2.319 / 30 / 48,1.999 / 2.559 / 28 / 42
34,2-26,1.374 / 1.882 / 36 / 36,-1.000 / -1.000 / 0 / 27,1.941 / 2.251 / 61 / 61,1.367 / 1.797 / 55 / 55
35,2-27,2.524 / 3.009 / 59 / 59,-1.000 / -1.000 / 0 / 49,1.420 / 1.892 / 58 / 58,2.329 / 2.607 / 29 / 29
36,2-28,1.131 / 1.703 / 41 / 41,-1.000 / -1.000 / 0 / 44,1.546 / 2.041 / 63 / 63,1.169 / 1.703 / 55 / 55
37,2-29,1.486 / 2.302 / 47 / 47,-1.000 / -1.000 / 0 / 45,1.184 / 1.772 / 33 / 33,1.299 / 2.167 / 42 / 42
38,2-30,3.106 / 3.317 / 24 / 24,-1.000 / -1.000 / 0 / 62,2.985 / 3.455 / 65 / 65,3.129 / 3.525 / 32 / 32
39,2-31,1.114 / 1.710 / 56 / 56,-1.000 / -1.000 / 0 / 50,1.240 / 1.632 / 70 / 70,1.054 / 1.329 / 38 / 38
