,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.284 / 1.380 / 99 / 99,167.297 / 3955.727 / 99 / 99,2.003 / 2.485 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.556 / 1.629 / 99 / 99,2.521 / 2.840 / 99 / 99,3.439 / 3.771 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.387 / 1.774 / 99 / 99,30.092 / 788.618 / 97 / 99,5.854 / 394.872 / 97 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.216 / 1.257 / 99 / 99,1.211 / 1.875 / 99 / 99,18.423 / 1130.757 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.780 / 2.553 / 99 / 99,1.947 / 2.799 / 99 / 99,48.301 / 1135.091 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.197 / 1.355 / 99 / 99,35.318 / 530.476 / 97 / 99,29.201 / 1057.248 / 96 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,3.753 / 4.588 / 99 / 99,4.286 / 7.153 / 99 / 99,3.889 / 5.032 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.426 / 1.663 / 99 / 99,1.543 / 1.968 / 99 / 99,3.260 / 3.942 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,1.598 / 2.143 / 46 / 46,1.632 / 2.166 / 38 / 38,1.758 / 2.863 / 49 / 49,-1.000 / -1.000 / 0 / 67
9,2-1,2.298 / 2.385 / 46 / 46,1.783 / 2.261 / 35 / 35,2.887 / 3.258 / 53 / 53,-1.000 / -1.000 / 0 / 39
10,2-2,2.645 / 3.000 / 59 / 59,3.173 / 4.979 / 21 / 21,2.642 / 3.133 / 51 / 51,-1.000 / -1.000 / 0 / 77
11,2-3,3.494 / 4.110 / 52 / 52,1.272 / 3.408 / 64 / 64,1.237 / 1.511 / 43 / 43,-1.000 / -1.000 / 0 / 41
12,2-4,0.737 / 0.737 / 6 / 6,0.987 / 1.329 / 45 / 45,1.440 / 2.158 / 35 / 35,-1.000 / -1.000 / 0 / 44
13,2-5,2.543 / 2.861 / 19 / 19,27.443 / 552.073 / 66 / 69,2.368 / 4.244 / 46 / 47,-1.000 / -1.000 / 0 / 29
14,2-6,1.026 / 1.311 / 44 / 44,55.947 / 1753.113 / 64 / 64,1.052 / 1.432 / 51 / 51,-1.000 / -1.000 / 0 / 68
15,2-7,1.917 / 2.334 / 55 / 55,1.910 / 2.332 / 53 / 53,2.660 / 3.072 / 43 / 43,-1.000 / -1.000 / 0 / 70
16,2-8,2.171 / 2.692 / 45 / 45,1.152 / 1.701 / 54 / 54,1.028 / 1.302 / 24 / 24,-1.000 / -1.000 / 0 / 50
17,2-9,1.701 / 2.580 / 54 / 54,1.799 / 2.319 / 63 / 63,2.316 / 2.449 / 38 / 38,-1.000 / -1.000 / 0 / 29
18,2-10,1.218 / 1.704 / 35 / 35,1.314 / 1.679 / 34 / 34,18.399 / 563.713 / 35 / 35,-1.000 / -1.000 / 0 / 51
19,2-11,1.728 / 1.977 / 43 / 43,1.790 / 2.241 / 72 / 72,1.812 / 3.447 / 62 / 62,-1.000 / -1.000 / 0 / 39
20,2-12,3.032 / 3.415 / 64 / 64,3.051 / 3.475 / 58 / 58,3.144 / 4.806 / 66 / 66,-1.000 / -1.000 / 0 / 79
21,2-13,2.605 / 2.980 / 11 / 11,2.713 / 3.130 / 26 / 26,2.894 / 3.560 / 65 / 65,-1.000 / -1.000 / 0 / 31
22,2-14,3.488 / 4.787 / 29 / 29,3.860 / 5.933 / 45 / 45,312.077 / 5131.280 / 53 / 53,-1.000 / -1.000 / 0 / 43
23,2-15,2.989 / 3.825 / 57 / 57,1.818 / 2.959 / 50 / 50,1.736 / 2.016 / 49 / 49,-1.000 / -1.000 / 0 / 59
24,2-16,1.200 / 1.200 / 41 / 41,2.166 / 4.001 / 45 / 45,1.122 / 1.750 / 47 / 47,-1.000 / -1.000 / 0 / 59
25,2-17,5.060 / 5.598 / 73 / 73,4.877 / 5.150 / 38 / 38,5.082 / 7.522 / 46 / 46,-1.000 / -1.000 / 0 / 48
26,2-18,2.055 / 2.842 / 58 / 58,1.186 / 1.709 / 44 / 44,1.142 / 1.693 / 50 / 50,-1.000 / -1.000 / 0 / 54
27,2-19,2.282 / 2.486 / 48 / 48,78.504 / 1676.486 / 55 / 55,2.746 / 3.159 / 67 / 67,-1.000 / -1.000 / 0 / 34
28,2-20,1.023 / 1.275 / 78 / 78,1.012 / 1.365 / 29 / 29,0.983 / 1.460 / 40 / 40,-1.000 / -1.000 / 0 / 36
29,2-21,2.565 / 3.268 / 57 / 57,2.947 / 4.672 / 47 / 47,406.829 / 3471.894 / 46 / 46,-1.000 / -1.000 / 0 / 46
30,2-22,1.898 / 2.715 / 28 / 28,2.146 / 3.031 / 23 / 23,75.073 / 914.259 / 50 / 50,-1.000 / -1.000 / 0 / 38
31,2-23,2.510 / 5.204 / 39 / 39,91.171 / 1735.852 / 39 / 48,2.294 / 3.881 / 28 / 30,-1.000 / -1.000 / 0 / 41
32,2-24,1.195 / 1.796 / 50 / 50,1.148 / 1.728 / 60 / 60,1.471 / 2.169 / 48 / 48,-1.000 / -1.000 / 0 / 34
33,2-25,1.702 / 1.903 / 57 / 57,1.718 / 2.994 / 36 / 36,1.739 / 2.269 / 42 / 42,-1.000 / -1.000 / 0 / 38
34,2-26,1.459 / 3.255 / 27 / 27,1.351 / 3.388 / 56 / 56,1.424 / 2.032 / 47 / 47,-1.000 / -1.000 / 0 / 41
35,2-27,1.360 / 1.845 / 57 / 57,1.433 / 1.778 / 38 / 38,2.566 / 3.353 / 59 / 59,-1.000 / -1.000 / 0 / 30
36,2-28,2.454 / 3.303 / 67 / 67,2.482 / 3.034 / 37 / 37,4.027 / 4.616 / 79 / 79,-1.000 / -1.000 / 0 / 63
37,2-29,1.337 / 1.615 / 48 / 48,1.387 / 1.863 / 35 / 35,1.464 / 2.851 / 45 / 45,-1.000 / -1.000 / 0 / 28
38,2-30,2.569 / 2.728 / 50 / 50,2.636 / 3.248 / 51 / 51,1.986 / 3.070 / 60 / 61,-1.000 / -1.000 / 0 / 25
39,2-31,2.285 / 2.514 / 46 / 46,2.344 / 2.771 / 51 / 51,2.543 / 3.251 / 43 / 43,-1.000 / -1.000 / 0 / 38
