,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.047 / 1.425 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  1,1.000 / 1.000 /  9,1.442 / 1.906 /  9
1,1-1,1.253 / 1.451 /  9,1.362 / 1.597 /  9,-1.000 / -1.000 /  0,1.415 / 1.790 /  9,1.054 / 1.121 /  9
2,1-2,1.000 / 1.000 /  9,1.131 / 1.629 /  9,1765.871 / 4335.277 / 352,1.000 / 1.000 /  1,1.187 / 1.221 /  9
3,1-3,2.102 / 2.483 /  9,2.172 / 2.483 /  9,-1.000 / -1.000 /  0,2.318 / 2.929 /  9,1.673 / 1.673 /  9
4,1-4,1.677 / 1.713 /  9,1.777 / 1.986 /  9,-1.000 / -1.000 /  0,1.728 / 1.790 /  9,1.986 / 1.986 /  9
5,2-0,1.690 / 1.690 /  8,1.463 / 1.690 /  7,1226.301 / 1226.301 /  1,2.511 / 3.945 /  8,1.623 / 1.885 /  9
6,2-1,0.936 / 0.936 / 10,0.969 / 1.231 /  9,-1.000 / -1.000 /  0,1.034 / 1.231 /  9,0.936 / 0.936 /  6
7,2-2,1.096 / 1.149 /  9,1.259 / 2.060 /  9,-1.000 / -1.000 /  0,1.276 / 1.370 /  6,1.119 / 1.149 /  8
8,2-3,0.712 / 0.712 /  6,0.712 / 0.712 /  6,-1.000 / -1.000 /  0,0.790 / 1.182 /  6,0.712 / 0.712 /  2
9,2-4,1.160 / 1.456 /  6,1.100 / 1.100 /  5,-1.000 / -1.000 /  0,1.530 / 1.530 /  1,1.236 / 1.236 /  7
10,2-5,1.902 / 1.911 /  6,1.936 / 2.223 /  7,-1.000 / -1.000 /  0,2.642 / 3.734 /  9,1.905 / 2.063 / 10
11,2-6,1.708 / 1.907 /  6,1.668 / 1.668 /  7,414.039 / 414.039 /  1,2.008 / 2.667 / 11,1.675 / 1.725 /  8
12,2-7,1.035 / 1.035 /  5,1.096 / 1.217 /  6,-1.000 / -1.000 /  0,1.253 / 2.782 /  8,1.035 / 1.035 /  9
13,2-8,1.012 / 1.012 /  9,1.020 / 1.055 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.037 / 1.042 /  7
14,2-9,1.706 / 2.020 /  7,1.714 / 2.161 /  8,-1.000 / -1.000 /  0,1.852 / 2.118 /  6,1.653 / 1.666 /  7
