,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.833 / 2.149 /  9,1.935 / 1.984 /  9,1.121 / 1.363 /  9,1.411 / 1.734 /  9
1,1-1,1.000 / 1.000 /  9,2.145 / 2.364 /  9,2.143 / 2.188 /  9,1.000 / 1.000 /  9,1.023 / 1.207 /  9
2,1-2,1.036 / 1.322 /  9,1.174 / 1.262 /  9,1.183 / 1.262 /  9,1.347 / 1.634 /  9,1.532 / 1.618 /  9
3,1-3,1.042 / 1.375 /  9,1.244 / 2.170 /  9,1.309 / 2.470 /  9,1.000 / 1.000 /  9,1.042 / 1.375 /  9
4,1-4,1.898 / 2.228 /  9,2.294 / 2.657 /  9,1.556 / 1.556 /  9,2.001 / 2.340 /  9,1.527 / 1.742 /  9
5,2-0,1.260 / 1.719 /  7,1.607 / 2.384 /  7,1.400 / 1.999 / 11,1.333 / 2.066 / 10,0.944 / 1.382 /  8
6,2-1,2.442 / 2.442 /  8,2.197 / 2.400 /  6,2.156 / 2.156 /  8,2.442 / 2.442 /  7,2.442 / 2.442 /  4
7,2-2,1.426 / 1.511 / 12,1.581 / 1.581 /  9,1.720 / 2.601 /  8,1.418 / 1.418 /  8,1.790 / 1.922 /  8
8,2-3,1.184 / 1.184 /  7,1.516 / 1.833 / 10,1.481 / 1.481 /  8,1.184 / 1.184 /  6,1.256 / 1.535 /  8
9,2-4,0.898 / 0.898 /  8,0.898 / 0.898 /  6,0.898 / 0.898 /  7,0.898 / 0.898 /  6,1.024 / 1.235 /  8
10,2-5,0.898 / 0.898 /  6,0.898 / 0.898 /  8,0.898 / 0.898 /  7,0.898 / 0.898 /  7,0.898 / 0.898 /  8
11,2-6,0.952 / 0.952 /  4,1.186 / 1.476 /  8,1.140 / 1.229 / 10,1.249 / 1.249 /  7,1.495 / 1.606 /  6
12,2-7,1.051 / 1.079 /  8,0.908 / 0.908 /  7,0.908 / 0.908 / 10,1.041 / 1.041 /  4,1.046 / 1.079 /  8
13,2-8,1.550 / 1.902 /  8,10.606 / 89.747 / 10,1.479 / 1.539 /  5,1.381 / 1.658 /  4,1.174 / 1.658 /  8
14,2-9,1.226 / 1.573 /  9,1.497 / 1.549 /  4,1.592 / 1.873 /  7,1.245 / 1.538 /  6,1.218 / 1.538 / 10
