,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.832 / 1.832 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.449 / 1.577 /  9,1.566 / 1.592 /  9,1.558 / 1.592 /  9,1.385 / 1.577 /  9,1.669 / 1.753 /  9
2,1-2,1.128 / 1.384 /  9,1.360 / 1.384 /  9,1.349 / 1.384 /  9,1.170 / 1.384 /  9,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.051 / 1.456 /  9,1.286 / 1.667 /  9
4,1-4,1.398 / 1.613 /  9,1.394 / 1.627 /  9,1.527 / 1.627 /  9,1.278 / 1.376 /  9,1.447 / 1.505 /  9
5,2-0,0.942 / 0.942 /  7,0.942 / 0.942 /  7,0.942 / 0.942 /  9,0.942 / 0.942 /  7,1.078 / 1.141 /  8
6,2-1,1.590 / 1.590 / 12,1.590 / 1.590 /  7,1.590 / 1.590 /  6,1.590 / 1.590 /  5,1.742 / 1.742 /  7
7,2-2,0.960 / 1.388 /  7,1.274 / 1.595 /  9,1.232 / 1.388 /  6,0.937 / 1.282 /  8,0.888 / 0.888 /  4
8,2-3,1.708 / 1.967 / 10,0.895 / 0.895 /  8,0.895 / 0.895 /  6,1.814 / 1.967 / 10,2.077 / 2.451 / 10
9,2-4,1.044 / 1.044 /  7,1.119 / 1.497 /  6,1.044 / 1.044 /  7,1.157 / 1.497 /  4,1.180 / 1.497 / 10
10,2-5,1.161 / 1.161 / 10,1.264 / 1.574 /  8,1.161 / 1.161 /  5,1.161 / 1.161 /  7,1.200 / 1.473 /  8
11,2-6,1.139 / 1.293 /  8,0.876 / 1.092 /  7,0.790 / 0.790 /  7,1.125 / 1.390 /  8,1.087 / 1.087 / 10
12,2-7,0.894 / 0.894 /  8,0.930 / 1.216 /  9,0.894 / 0.894 /  8,0.894 / 0.894 /  5,0.894 / 0.894 /  8
13,2-8,1.067 / 1.067 /  8,1.067 / 1.067 /  7,1.276 / 1.276 /  7,1.067 / 1.067 /  6,1.067 / 1.067 /  6
14,2-9,0.761 / 0.929 / 10,0.958 / 1.234 /  6,0.905 / 0.977 /  7,0.850 / 0.977 /  7,0.656 / 0.656 /  4
