,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.032 / 1.292 /  9,1.162 / 1.292 /  9,1.715 / 1.732 /  9,1.738 / 1.739 /  9,1.275 / 1.502 /  9
1,1-1,1.180 / 1.441 /  9,1.097 / 1.143 /  9,1.011 / 1.028 /  9,1.303 / 1.821 /  9,1.248 / 1.407 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.777 / 1.830 /  9,1.161 / 1.363 /  9
3,1-3,1.179 / 1.179 /  9,1.195 / 1.322 /  9,1.454 / 1.988 /  9,1.426 / 1.650 /  9,1.055 / 1.499 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2.654 / 2.790 /  9,1.000 / 1.000 /  9,1.585 / 1.610 /  9
5,2-0,0.941 / 0.941 /  8,0.941 / 0.941 /  8,0.941 / 0.941 /  9,0.941 / 0.941 /  6,0.941 / 0.941 / 10
6,2-1,1.402 / 1.442 /  7,1.418 / 1.533 /  6,0.924 / 1.025 /  5,1.255 / 1.395 /  7,1.395 / 1.395 /  5
7,2-2,1.000 / 1.074 /  7,1.028 / 1.056 /  6,0.892 / 0.892 /  5,0.867 / 0.894 /  7,0.918 / 1.103 /  8
8,2-3,1.063 / 1.402 /  7,0.748 / 1.135 /  8,0.619 / 0.619 / 10,0.619 / 0.619 /  5,0.619 / 0.619 /  8
9,2-4,1.529 / 1.529 /  4,1.529 / 1.529 /  7,0.892 / 0.892 /  5,1.452 / 1.882 /  6,1.714 / 1.898 /  6
10,2-5,1.095 / 1.122 /  6,0.659 / 0.659 /  6,0.659 / 0.659 /  8,1.322 / 1.615 /  7,1.152 / 1.210 /  5
11,2-6,0.714 / 0.714 /  6,0.768 / 1.146 /  8,1.000 / 1.264 /  8,1.088 / 1.149 /  5,0.714 / 0.714 /  7
12,2-7,1.246 / 1.246 /  6,1.380 / 2.049 /  6,1.573 / 1.573 /  8,1.246 / 1.246 /  4,1.327 / 1.488 /  9
13,2-8,0.888 / 0.888 /  8,0.888 / 0.888 /  7,0.984 / 0.985 /  5,1.339 / 1.339 /  9,0.888 / 0.888 /  3
14,2-9,1.042 / 1.150 /  6,1.060 / 1.259 /  6,0.936 / 0.936 /  6,1.141 / 1.253 /  5,1.020 / 1.020 /  4
