,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.734 / 1.819 /  9,1.736 / 1.843 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,0.802 / 0.802 /  9,1.105 / 1.290 /  9,1.157 / 1.157 /  9,0.802 / 0.802 /  9,0.802 / 0.802 /  9
2,1-2,1.067 / 1.303 /  9,1.327 / 1.620 /  9,1.184 / 1.184 /  9,1.069 / 1.620 /  9,1.106 / 1.317 /  9
3,1-3,1.000 / 1.000 /  9,1.084 / 1.379 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.000 / 1.000 /  9,1.269 / 1.398 /  9,1.315 / 1.577 /  9,1.000 / 1.000 /  9,1.773 / 1.869 /  9
5,2-0,1.706 / 1.706 /  8,1.706 / 1.706 /  7,1.706 / 1.706 /  8,1.706 / 1.706 /  5,1.706 / 1.706 /  3
6,2-1,1.410 / 1.597 / 10,1.327 / 1.822 /  9,1.265 / 1.265 /  6,1.433 / 1.597 /  3,1.425 / 1.597 /  8
7,2-2,0.902 / 0.928 /  3,0.690 / 0.690 /  9,0.690 / 0.690 /  7,0.895 / 0.928 /  7,0.946 / 1.171 /  5
8,2-3,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  4,0.952 / 0.952 /  8,0.952 / 0.952 /  9
9,2-4,0.920 / 0.920 /  7,0.713 / 0.713 /  8,0.713 / 0.713 /  6,0.943 / 0.960 /  7,0.971 / 1.175 /  5
10,2-5,0.915 / 0.915 /  6,0.915 / 0.915 /  8,0.915 / 0.915 /  9,0.915 / 0.915 /  9,0.915 / 0.915 / 12
11,2-6,1.473 / 1.611 /  8,1.200 / 1.402 /  8,1.053 / 1.053 /  2,1.508 / 1.611 /  8,1.422 / 1.665 /  7
12,2-7,0.503 / 0.616 /  8,0.500 / 0.638 /  5,0.490 / 0.616 /  6,0.490 / 0.616 /  6,0.528 / 0.904 /  7
13,2-8,1.587 / 1.587 /  8,1.718 / 2.501 /  7,1.664 / 2.283 /  9,1.642 / 2.024 /  8,2.012 / 2.225 /  4
14,2-9,0.903 / 0.938 / 10,0.747 / 0.995 /  6,0.697 / 0.697 /  7,0.941 / 1.278 /  9,0.984 / 1.160 /  6
