,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.054 / 1.486 /  9,1.000 / 1.000 /  9,1.476 / 1.744 /  9,1.034 / 1.302 /  9,1.742 / 1.943 /  9
1,1-1,1.180 / 1.404 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.045 / 1.404 /  9,1.090 / 1.404 /  9
2,1-2,1.077 / 1.438 /  9,1.029 / 1.130 /  9,1.043 / 1.130 /  9,1.046 / 1.157 /  9,1.770 / 2.060 /  9
3,1-3,1.420 / 1.764 /  9,1.374 / 1.462 /  9,1.386 / 1.462 /  9,1.421 / 1.637 /  9,1.384 / 1.668 /  9
4,1-4,1.801 / 1.880 /  9,2.301 / 2.499 /  9,2.304 / 2.638 /  9,1.758 / 1.880 /  9,1.811 / 2.080 /  9
5,2-0,0.999 / 1.286 /  7,0.952 / 0.952 /  6,0.952 / 0.952 /  8,0.989 / 1.286 /  9,1.122 / 1.323 /  9
6,2-1,0.895 / 0.895 /  6,0.895 / 0.895 /  8,0.895 / 0.895 /  9,0.895 / 0.895 /  8,0.895 / 0.895 /  7
7,2-2,0.962 / 1.010 /  6,1.087 / 1.131 /  4,1.334 / 1.515 /  9,1.042 / 1.131 /  6,1.481 / 1.529 /  6
8,2-3,0.952 / 0.952 /  7,0.952 / 0.952 /  8,0.952 / 0.952 /  8,1.061 / 1.610 /  6,0.952 / 0.952 /  6
9,2-4,1.571 / 1.571 /  8,1.571 / 1.571 /  6,1.571 / 1.571 /  8,1.571 / 1.571 /  9,1.571 / 1.571 /  6
10,2-5,0.952 / 1.242 /  6,0.894 / 0.894 /  8,0.933 / 1.242 /  9,0.894 / 0.894 /  9,0.894 / 0.894 /  9
11,2-6,1.738 / 1.738 /  7,1.783 / 2.054 /  7,1.738 / 1.738 /  7,1.769 / 2.054 / 10,1.749 / 1.843 /  9
12,2-7,0.891 / 0.891 /  9,0.891 / 0.891 /  9,0.891 / 0.891 /  6,0.891 / 0.891 /  9,0.891 / 0.891 / 10
13,2-8,1.205 / 1.466 /  7,1.162 / 1.162 /  8,1.280 / 1.466 /  9,1.237 / 1.313 /  4,1.229 / 1.466 /  9
14,2-9,1.655 / 1.775 /  7,1.518 / 1.775 / 10,1.561 / 1.775 /  6,1.695 / 1.775 /  8,1.582 / 1.775 / 10
