,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.308 / 1.308 /  9,1.590 / 1.684 /  9,1.594 / 1.917 /  9,1.308 / 1.308 /  9,1.374 / 1.684 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.798 / 2.182 /  9,1.751 / 2.182 /  9,2.076 / 2.766 /  9,1.748 / 1.803 /  9,1.939 / 2.385 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.829 / 1.915 /  9,1.000 / 1.000 /  9,1.203 / 1.296 /  9
4,1-4,1.000 / 1.000 /  9,1.172 / 1.194 /  9,1.247 / 1.600 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,2-0,1.361 / 1.361 /  8,1.518 / 1.535 / 10,1.092 / 1.092 /  4,1.361 / 1.361 /  9,1.361 / 1.361 /  6
6,2-1,1.576 / 1.774 /  8,1.522 / 1.522 /  6,1.081 / 1.081 /  8,1.608 / 2.038 /  6,2.038 / 2.038 /  7
7,2-2,1.158 / 1.500 /  7,1.101 / 1.101 /  9,1.101 / 1.101 /  9,1.280 / 1.637 /  9,1.503 / 1.637 /  8
8,2-3,1.775 / 2.056 /  7,1.730 / 1.742 /  9,1.437 / 1.440 /  4,1.730 / 1.742 /  8,0.862 / 0.862 /  5
9,2-4,1.679 / 1.679 /  6,1.541 / 2.075 /  8,1.825 / 2.269 /  9,1.679 / 1.679 /  8,1.837 / 2.275 /  9
10,2-5,1.500 / 1.529 /  5,1.642 / 1.642 /  8,0.919 / 0.919 /  8,1.458 / 1.458 /  4,1.469 / 1.529 /  6
11,2-6,2.057 / 2.318 /  7,2.003 / 2.003 /  7,1.014 / 1.014 /  7,2.018 / 2.064 /  4,1.191 / 1.428 /  4
12,2-7,1.256 / 1.309 /  8,1.254 / 1.294 /  8,1.249 / 1.249 /  8,1.249 / 1.249 /  9,1.249 / 1.249 /  8
13,2-8,0.888 / 0.888 /  7,0.888 / 0.888 /  6,0.968 / 1.250 /  9,0.888 / 0.888 /  6,1.057 / 1.585 /  6
14,2-9,1.433 / 1.433 /  7,1.680 / 2.115 /  5,1.267 / 1.562 /  7,1.433 / 1.433 /  6,1.433 / 1.433 /  7
