,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.827 / 1.876 /  9,180.863 / 599.367 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.067 / 1.333 /  9,1.273 / 1.333 /  9,1.777 / 1.999 /  9,1.029 / 1.264 /  9,1.293 / 1.600 /  9
2,1-2,1.413 / 1.413 /  9,1.000 / 1.000 /  9,205.519 / 591.399 /  9,1.413 / 1.413 /  9,2.257 / 2.664 /  9
3,1-3,2.404 / 2.727 /  9,2.443 / 2.735 /  9,3.192 / 3.532 /  9,2.009 / 2.283 /  9,1.577 / 1.872 /  9
4,1-4,1.519 / 1.695 /  9,1.110 / 1.389 /  9,1.858 / 2.155 /  9,1.796 / 1.996 /  9,1.479 / 1.695 /  9
5,2-0,0.770 / 1.035 /  7,1.230 / 1.230 /  9,150.587 / 415.197 /  8,0.726 / 0.726 /  9,1.230 / 1.230 /  8
6,2-1,0.771 / 0.771 /  6,0.994 / 1.228 /  6,320.927 / 801.083 /  6,0.771 / 0.771 /  7,0.823 / 1.185 /  8
7,2-2,0.963 / 1.235 / 10,0.976 / 0.976 /  7,191.026 / 428.648 /  9,0.933 / 0.933 / 13,0.933 / 0.933 /  9
8,2-3,1.459 / 1.566 / 10,0.897 / 0.897 /  5,198.478 / 310.126 /  6,1.456 / 1.566 /  7,1.438 / 1.438 /  6
9,2-4,0.892 / 0.892 /  9,1.130 / 1.130 /  9,1.203 / 1.526 /  9,0.892 / 0.892 /  6,1.075 / 1.075 /  8
10,2-5,0.889 / 0.889 /  5,1.128 / 1.128 /  7,1.367 / 2.004 /  5,1.384 / 1.384 /  5,1.128 / 1.128 /  7
11,2-6,0.701 / 0.701 /  7,1.276 / 1.588 /  8,204.286 / 312.832 /  7,0.837 / 1.189 /  8,1.189 / 1.189 /  4
12,2-7,0.952 / 0.952 /  6,1.207 / 1.207 /  6,1.245 / 1.388 /  6,1.482 / 1.482 /  7,1.207 / 1.207 /  7
13,2-8,0.917 / 0.917 /  7,0.917 / 0.917 /  6,0.917 / 0.917 /  8,0.917 / 0.917 /  8,0.917 / 0.917 /  6
14,2-9,1.119 / 1.361 /  8,1.544 / 1.692 /  9,213.020 / 754.184 /  9,1.047 / 1.361 /  9,0.924 / 1.043 /  6
