,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.308 / 1.397 /  9,1.336 / 1.397 /  9,1.085 / 1.256 /  9,1366.795 / 2732.420 /  2
1,1-1,1.000 / 1.000 /  9,1.460 / 1.532 /  2,1.763 / 1.763 /  1,1.277 / 1.303 /  9,-1.000 / -1.000 /  0
2,1-2,1.033 / 1.098 /  9,1.455 / 1.682 /  9,1.427 / 1.427 /  9,1.273 / 1.348 /  9,-1.000 / -1.000 /  0
3,1-3,1.444 / 1.444 /  9,1.789 / 1.888 /  9,1.823 / 1.888 /  9,1.539 / 1.730 /  9,1427.189 / 2597.434 /  3
4,1-4,1.027 / 1.243 /  9,1.523 / 2.075 /  9,1.402 / 1.511 /  9,1.134 / 1.173 /  9,487.609 / 1793.759 /  9
5,2-0,0.941 / 0.941 /  7,0.941 / 0.941 /  7,0.941 / 0.941 /  9,0.941 / 0.941 /  7,-1.000 / -1.000 /  0
6,2-1,0.897 / 0.897 /  6,1.226 / 1.307 /  7,1.297 / 1.567 /  7,1.037 / 1.054 /  9,576.143 / 1659.416 /  8
7,2-2,1.251 / 1.277 /  7,1.060 / 1.060 /  9,1.066 / 1.095 /  6,1.277 / 1.277 /  7,-1.000 / -1.000 /  0
8,2-3,0.867 / 0.867 /  9,0.998 / 1.258 /  8,1.071 / 1.258 /  5,0.948 / 1.151 /  7,2045.884 / 4090.610 / 14430
9,2-4,1.189 / 1.189 /  7,2.540 / 2.719 /  4,2.719 / 2.719 /  2,1.189 / 1.189 /  5,1009.198 / 1009.198 /  1
10,2-5,1.030 / 1.030 /  9,1.069 / 1.069 /  8,1.069 / 1.069 / 10,1.034 / 1.049 /  9,-1.000 / -1.000 /  0
11,2-6,1.197 / 1.197 /  5,0.948 / 1.217 / 10,0.918 / 0.918 / 10,1.200 / 1.217 /  9,-1.000 / -1.000 /  0
12,2-7,1.039 / 1.039 /  6,1.136 / 1.371 /  5,1.168 / 1.371 /  8,1.039 / 1.039 /  6,-1.000 / -1.000 /  0
13,2-8,1.164 / 1.191 /  9,1.544 / 1.807 /  7,1.021 / 1.021 /  8,1.303 / 1.346 /  5,1776.494 / 1776.494 /  1
14,2-9,0.792 / 0.792 /  5,1.028 / 1.144 /  7,1.494 / 1.821 /  5,0.792 / 0.792 /  6,229.961 / 743.351 /  5
