,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.975 / 1.000 /  9,1.080 / 1.422 /  9,1.000 / 1.000 /  9,1.127 / 1.425 /  9
1,1-1,1.043 / 1.191 /  9,1.004 / 1.162 /  9,0.971 / 1.275 /  9,1.043 / 1.191 /  9,0.848 / 1.357 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2.502 / 2.800 /  9,1.402 / 2.084 /  9,1.080 / 1.360 /  9
3,1-3,1.321 / 1.412 /  9,1.313 / 1.528 /  9,1.032 / 1.247 /  9,1.038 / 1.303 /  9,1.000 / 1.000 /  9
4,1-4,0.777 / 1.000 /  9,0.825 / 1.433 /  9,1.447 / 1.774 /  9,0.777 / 1.000 /  9,1.703 / 1.867 /  9
5,2-0,1.832 / 1.841 /  8,0.898 / 0.898 /  7,0.898 / 0.898 /  7,1.727 / 1.830 /  9,1.845 / 1.911 /  6
6,2-1,0.889 / 0.889 /  7,0.889 / 0.889 /  5,0.889 / 0.889 / 10,0.995 / 1.520 /  9,0.924 / 1.203 /  9
7,2-2,0.887 / 0.887 /  7,1.108 / 1.333 /  9,0.918 / 1.013 /  8,0.908 / 1.013 /  6,1.049 / 1.333 /  7
8,2-3,1.340 / 1.477 /  8,1.315 / 1.386 /  9,1.342 / 1.477 /  4,1.368 / 1.477 /  5,1.295 / 1.295 /  6
9,2-4,1.359 / 1.359 /  8,1.046 / 1.046 /  9,1.081 / 1.359 /  9,1.359 / 1.359 / 11,0.908 / 0.908 /  3
10,2-5,1.097 / 1.246 /  9,1.059 / 1.081 /  5,1.115 / 1.414 /  9,1.158 / 1.380 /  6,1.278 / 1.652 /  4
11,2-6,1.084 / 1.084 /  6,1.160 / 1.464 /  5,1.745 / 1.871 /  8,1.084 / 1.084 /  7,1.175 / 1.448 /  8
12,2-7,0.872 / 1.570 /  6,0.732 / 0.732 /  9,0.732 / 0.732 / 11,0.825 / 1.570 /  9,1.348 / 1.570 /  5
13,2-8,1.363 / 1.635 /  7,1.175 / 1.175 /  8,1.254 / 1.521 /  7,1.318 / 1.318 /  8,1.265 / 1.539 /  8
14,2-9,1.272 / 1.542 /  6,1.387 / 1.649 /  5,1.376 / 1.649 /  6,1.312 / 1.545 /  7,1.254 / 1.542 /  9
