,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.084 / 1.377 /  9,1.427 / 1.763 /  9,1.608 / 2.046 /  9,1.084 / 1.377 /  9,1.000 / 1.000 /  9
1,1-1,1.007 / 1.061 /  9,1.013 / 1.126 /  9,1.282 / 2.007 /  9,1.044 / 1.338 /  9,1.091 / 1.636 /  9
2,1-2,1.696 / 1.794 /  9,1.968 / 1.989 /  9,2.668 / 2.928 /  9,1.709 / 1.794 /  9,1.794 / 1.794 /  9
3,1-3,1.045 / 1.406 /  9,1.000 / 1.000 /  9,2.354 / 2.390 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.624 / 2.162 /  9,1.721 / 2.288 /  9,1.916 / 2.372 /  9,1.545 / 1.882 /  9,1.448 / 1.448 /  9
5,2-0,1.595 / 1.595 /  9,1.637 / 1.798 /  8,1.644 / 1.798 /  7,1.595 / 1.595 / 10,1.595 / 1.595 /  5
6,2-1,0.940 / 0.940 /  9,0.940 / 0.940 /  4,0.940 / 0.940 /  5,0.940 / 0.940 /  7,1.755 / 2.102 /  8
7,2-2,1.325 / 1.759 /  8,1.376 / 1.759 /  5,1.383 / 1.759 /  8,1.423 / 1.759 /  7,1.183 / 1.759 /  7
8,2-3,1.440 / 1.795 /  8,1.430 / 1.795 / 10,1.389 / 1.389 /  5,1.389 / 1.389 /  9,1.389 / 1.389 /  7
9,2-4,0.908 / 0.908 /  7,0.908 / 0.908 /  5,0.908 / 0.908 /  4,0.980 / 1.270 /  5,1.607 / 1.668 /  4
10,2-5,0.952 / 0.952 /  4,0.952 / 0.952 /  3,0.952 / 0.952 /  9,0.952 / 0.952 /  7,0.952 / 0.952 /  9
11,2-6,0.974 / 1.637 /  9,0.891 / 0.891 /  8,0.989 / 1.234 /  7,0.891 / 0.891 /  9,0.891 / 0.891 /  9
12,2-7,0.908 / 0.908 /  8,0.948 / 1.304 / 10,0.908 / 0.908 / 10,1.039 / 1.697 /  6,1.077 / 1.697 /  7
13,2-8,2.370 / 2.400 /  8,2.366 / 2.366 /  8,2.476 / 2.753 /  7,2.374 / 2.400 /  8,2.366 / 2.366 /  9
14,2-9,1.119 / 1.144 /  9,1.076 / 1.361 /  6,1.067 / 1.144 /  8,1.212 / 1.555 /  9,1.205 / 1.361 /  7
