,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.934 / 1.000 /  9,1.000 / 1.000 /  9,1.573 / 1.578 /  9,1.000 / 1.000 /  9,0.934 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.807 / 2.052 /  9,1.212 / 1.643 /  9,1.318 / 1.649 /  9,1.000 / 1.000 /  9
2,1-2,1.422 / 1.555 /  9,1.923 / 2.048 /  9,1.689 / 1.866 /  9,1.617 / 1.831 /  9,1.650 / 1.717 /  9
3,1-3,1.156 / 1.297 /  9,1.546 / 1.820 /  9,1.440 / 1.627 /  9,1.228 / 1.293 /  9,1.548 / 1.822 /  9
4,1-4,1.000 / 1.000 /  9,1.522 / 1.742 /  9,1.174 / 1.536 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
5,2-0,0.815 / 0.972 /  6,0.832 / 1.033 /  8,0.872 / 0.872 /  9,0.804 / 0.804 /  8,0.957 / 1.126 /  7
6,2-1,1.017 / 1.081 /  9,1.024 / 1.117 /  7,1.081 / 1.295 /  5,1.047 / 1.331 / 11,1.027 / 1.117 /  6
7,2-2,0.894 / 0.894 /  7,0.894 / 0.894 /  9,0.894 / 0.894 / 10,0.894 / 0.894 /  8,0.894 / 0.894 /  8
8,2-3,0.889 / 0.889 /  8,0.970 / 0.970 /  5,1.052 / 1.052 /  5,0.970 / 0.970 /  8,1.073 / 1.073 /  8
9,2-4,1.556 / 1.556 /  5,1.556 / 1.556 /  7,1.562 / 1.602 /  7,1.556 / 1.556 /  6,1.556 / 1.556 /  7
10,2-5,1.210 / 1.210 /  9,1.218 / 1.292 / 10,1.210 / 1.210 /  6,1.233 / 1.292 /  7,1.220 / 1.292 /  8
11,2-6,1.282 / 1.282 /  5,1.152 / 1.222 /  6,1.484 / 2.125 / 10,1.485 / 1.998 /  7,1.282 / 1.282 /  8
12,2-7,0.780 / 0.780 /  5,1.262 / 1.262 /  3,0.978 / 1.069 /  9,0.955 / 0.955 /  7,0.780 / 0.780 /  9
13,2-8,0.892 / 0.892 /  3,0.892 / 0.892 /  9,1.003 / 1.279 /  7,0.892 / 0.892 /  4,0.892 / 0.892 / 10
14,2-9,1.132 / 1.421 / 11,1.027 / 1.027 /  7,1.792 / 2.091 /  8,1.109 / 1.521 /  6,1.093 / 1.421 /  6
