,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.032 / 1.284 /  9,1.023 / 1.205 /  9,1.066 / 1.593 /  9,1.032 / 1.284 /  9,1.116 / 1.221 /  9
1,1-1,1.649 / 1.695 /  9,2.199 / 2.257 /  9,2.319 / 2.615 /  9,1.676 / 1.850 /  9,2.214 / 2.462 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.173 / 1.389 /  9,1.043 / 1.389 /  9
3,1-3,1.227 / 1.366 /  9,1.106 / 1.106 /  9,1.180 / 1.771 /  9,1.152 / 1.312 /  9,1.274 / 1.993 /  9
4,1-4,1.110 / 1.497 /  9,1.392 / 1.437 /  9,1.705 / 1.971 /  9,1.278 / 1.497 /  9,1.326 / 1.383 /  9
5,2-0,1.021 / 1.050 / 10,0.891 / 0.891 /  7,1.556 / 1.691 /  5,1.023 / 1.050 /  4,0.891 / 0.891 /  5
6,2-1,0.901 / 0.901 /  4,1.151 / 1.177 /  8,1.142 / 1.142 /  6,0.901 / 0.901 /  4,0.901 / 0.901 /  7
7,2-2,0.998 / 1.565 /  7,0.767 / 0.767 /  7,0.986 / 1.565 /  8,1.156 / 1.565 /  9,1.167 / 1.217 /  7
8,2-3,0.930 / 0.930 /  8,1.363 / 1.469 /  9,1.360 / 1.468 /  5,0.930 / 0.930 / 12,1.485 / 1.819 /  8
9,2-4,0.652 / 0.652 /  8,1.075 / 1.075 /  9,1.099 / 1.207 /  7,0.652 / 0.652 /  9,1.123 / 1.123 /  7
10,2-5,0.961 / 1.318 /  6,1.345 / 1.596 /  6,1.400 / 1.783 /  8,0.890 / 0.890 /  8,1.535 / 1.830 /  7
11,2-6,1.334 / 1.600 /  6,1.069 / 1.069 /  9,0.974 / 1.260 /  7,1.097 / 1.266 /  7,1.154 / 1.666 /  7
12,2-7,1.023 / 1.023 /  9,0.904 / 1.029 /  9,1.081 / 1.427 /  7,1.023 / 1.023 /  5,0.853 / 0.853 /  5
13,2-8,1.117 / 1.149 /  8,0.953 / 0.953 /  8,1.112 / 1.112 /  8,1.112 / 1.112 /  6,0.953 / 0.953 /  8
14,2-9,1.194 / 1.206 /  7,0.890 / 0.890 /  8,1.192 / 1.192 /  9,1.192 / 1.192 /  7,0.890 / 0.890 /  8
