,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.192 / 1.645 /  9,1.063 / 1.352 /  9,1.323 / 1.716 /  9,1.365 / 1.373 /  9,1.214 / 2.216 /  9
1,1-1,1.000 / 1.000 /  9,1.717 / 1.901 /  9,1.861 / 2.343 /  9,1.480 / 1.480 /  9,1.085 / 1.383 /  9
2,1-2,1.007 / 1.067 /  9,1.041 / 1.371 /  9,1.094 / 1.848 /  9,1.040 / 1.040 /  9,1.224 / 1.224 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.989 / 2.206 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.704 / 2.150 /  9,1.576 / 1.841 /  9,2.504 / 2.669 /  9,1.000 / 1.000 /  9,1.721 / 2.235 /  9
5,2-0,1.104 / 1.200 /  9,1.125 / 1.252 /  9,1.454 / 1.836 /  7,0.961 / 0.961 /  9,1.244 / 2.190 /  9
6,2-1,1.365 / 1.487 /  7,1.495 / 1.901 /  6,1.351 / 1.684 / 10,1.381 / 1.532 / 10,1.626 / 1.926 /  7
7,2-2,1.796 / 2.230 / 12,1.353 / 1.412 /  6,1.614 / 1.942 /  9,1.282 / 1.591 /  8,1.908 / 2.230 /  8
8,2-3,0.899 / 0.899 /  7,0.899 / 0.899 /  7,0.826 / 0.826 /  9,0.899 / 0.899 /  6,0.899 / 0.899 / 10
9,2-4,1.480 / 1.480 /  5,1.308 / 1.810 /  8,1.220 / 1.334 /  9,1.206 / 1.206 /  3,1.515 / 1.794 /  9
10,2-5,0.952 / 0.952 /  7,1.746 / 2.642 /  8,1.618 / 1.618 /  6,1.412 / 1.412 /  7,0.952 / 0.952 / 10
11,2-6,1.717 / 1.972 /  4,1.395 / 1.972 /  6,1.725 / 2.089 /  7,1.773 / 1.972 /  8,1.495 / 1.972 /  6
12,2-7,1.211 / 1.459 /  6,1.253 / 1.575 /  7,1.399 / 1.399 /  8,1.095 / 1.264 /  7,1.178 / 1.451 / 13
13,2-8,1.930 / 2.187 / 10,1.952 / 2.204 /  6,2.025 / 2.189 /  7,1.960 / 2.238 / 11,1.907 / 1.948 /  9
14,2-9,0.894 / 0.894 /  7,1.518 / 1.518 /  7,1.561 / 1.691 /  4,1.326 / 1.326 /  4,0.976 / 1.383 /  6
