,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.117 / 1.117 /  9,1.117 / 1.117 /  9,1.384 / 1.403 /  9,1.241 / 1.241 /  9
1,1-1,1.027 / 1.122 /  9,1.099 / 1.099 /  9,1.501 / 1.501 /  9,1.000 / 1.000 /  9,0.741 / 1.099 /  9
2,1-2,1.000 / 1.000 /  9,1.199 / 1.577 /  9,1.661 / 1.661 /  9,1.000 / 1.000 /  9,1.079 / 1.356 /  9
3,1-3,1.381 / 1.381 /  9,1.858 / 1.875 /  9,1.861 / 1.902 /  9,1.381 / 1.381 /  9,1.381 / 1.381 /  9
4,1-4,1.116 / 1.331 /  9,1.043 / 1.192 /  9,1.110 / 1.331 /  9,1.205 / 1.331 /  9,1.043 / 1.192 /  9
5,2-0,1.381 / 1.381 /  7,1.488 / 1.702 /  9,1.434 / 1.702 /  6,1.446 / 1.702 / 10,1.277 / 1.381 /  7
6,2-1,1.953 / 1.953 /  9,1.953 / 1.953 / 10,2.053 / 2.355 /  8,1.955 / 1.971 /  8,1.953 / 1.953 / 10
7,2-2,0.894 / 0.894 /  5,0.894 / 0.894 /  9,0.894 / 0.894 /  6,0.894 / 0.894 /  8,0.894 / 0.894 /  9
8,2-3,0.890 / 0.890 /  5,0.890 / 0.890 /  6,0.890 / 0.890 /  7,0.890 / 0.890 /  7,1.065 / 2.464 /  9
9,2-4,1.531 / 1.600 /  8,1.489 / 1.489 /  7,1.553 / 1.870 / 10,1.489 / 1.489 /  9,1.176 / 1.509 /  8
10,2-5,1.122 / 1.283 /  4,1.073 / 1.073 /  6,1.073 / 1.073 /  3,1.305 / 1.305 /  8,1.225 / 1.332 /  7
11,2-6,0.894 / 0.894 /  7,1.022 / 1.282 / 10,1.387 / 1.387 /  7,0.927 / 1.183 /  9,1.103 / 1.103 /  7
12,2-7,1.252 / 1.625 /  7,1.190 / 1.190 /  6,1.210 / 1.345 /  8,1.208 / 1.345 /  9,1.190 / 1.190 /  4
13,2-8,0.707 / 0.707 /  5,1.082 / 1.294 /  7,1.047 / 1.047 /  7,0.707 / 0.707 /  3,0.741 / 0.978 /  8
14,2-9,1.426 / 1.426 /  6,0.963 / 1.439 / 10,0.910 / 0.910 /  5,1.481 / 1.815 /  7,1.478 / 1.687 / 10
