,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.057 / 1.337 /  9,1.151 / 1.451 /  9,2.271 / 2.271 /  9,1.036 / 1.161 /  9,1.093 / 1.337 /  9
1,1-1,1.470 / 1.801 /  9,1.597 / 1.928 /  9,1.556 / 1.556 /  9,1.429 / 1.429 /  9,1.511 / 1.801 /  9
2,1-2,1.000 / 1.000 /  9,1.512 / 1.686 /  9,1.465 / 1.465 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.068 / 1.305 /  9,1.465 / 1.766 /  9,1.314 / 1.614 /  9,1.069 / 1.320 /  9,1.660 / 1.660 /  9
4,1-4,1.332 / 1.417 /  9,1.287 / 1.395 /  9,2.044 / 2.155 /  9,1.331 / 1.331 /  9,1.160 / 1.428 /  9
5,2-0,0.731 / 0.731 /  6,0.585 / 0.585 /  7,0.585 / 0.585 /  8,0.731 / 0.731 /  9,0.749 / 0.893 /  9
6,2-1,1.114 / 1.381 /  9,1.214 / 1.214 /  5,1.375 / 1.498 /  6,1.408 / 1.629 / 10,1.307 / 1.559 /  9
7,2-2,0.890 / 0.890 /  7,0.890 / 0.890 /  7,0.890 / 0.890 /  9,0.890 / 0.890 /  6,0.890 / 0.890 /  8
8,2-3,0.890 / 0.890 /  8,0.890 / 0.890 /  9,0.890 / 0.890 /  8,0.890 / 0.890 / 11,0.950 / 1.313 /  7
9,2-4,1.089 / 1.089 /  5,1.229 / 1.229 /  5,1.532 / 1.614 /  9,1.367 / 1.367 /  7,1.270 / 1.270 /  6
10,2-5,0.986 / 1.257 /  7,0.947 / 0.991 /  9,0.941 / 0.941 /  5,1.022 / 1.257 /  6,0.994 / 1.257 /  6
11,2-6,0.894 / 0.894 /  8,1.015 / 1.620 /  6,0.894 / 0.894 /  7,0.946 / 1.257 /  7,0.942 / 1.279 /  8
12,2-7,0.930 / 0.930 /  7,0.930 / 0.930 /  7,0.930 / 0.930 /  4,0.930 / 0.930 /  9,0.971 / 1.338 / 10
13,2-8,0.540 / 0.540 /  7,1.099 / 1.099 /  6,1.270 / 1.536 /  5,1.281 / 1.407 /  5,1.129 / 1.129 /  3
14,2-9,0.890 / 0.890 /  9,1.232 / 1.251 /  9,1.393 / 1.393 /  5,1.495 / 2.210 /  8,1.384 / 1.672 /  7
