,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.324 / 1.783 / 99 / 99,1.417 / 1.745 / 99 / 99,1.621 / 1.847 / 99 / 99,1.459 / 1.935 / 99 / 99
1,1-1,1.408 / 1.639 / 99 / 99,1.464 / 1.828 / 99 / 99,1.524 / 1.828 / 99 / 99,1.461 / 1.639 / 99 / 99
2,1-2,0.785 / 1.000 / 99 / 99,0.944 / 1.082 / 99 / 99,1.103 / 1.104 / 99 / 99,0.928 / 0.988 / 99 / 99
3,1-3,1.130 / 1.187 / 99 / 99,1.056 / 1.153 / 99 / 99,0.970 / 0.970 / 99 / 99,1.185 / 1.187 / 99 / 99
4,1-4,1.338 / 1.756 / 99 / 99,1.278 / 1.582 / 99 / 99,1.932 / 2.268 / 99 / 99,1.454 / 1.923 / 99 / 99
5,1-5,1.711 / 2.086 / 99 / 99,2.088 / 2.249 / 99 / 99,1.942 / 2.142 / 99 / 99,1.860 / 2.285 / 99 / 99
6,2-0,0.890 / 0.890 / 50 / 50,1.000 / 1.000 / 67 / 67,0.890 / 0.890 / 42 / 42,0.890 / 0.890 / 66 / 66
7,2-1,0.924 / 2.114 / 42 / 42,1.424 / 1.484 / 49 / 49,1.204 / 1.204 / 50 / 50,0.895 / 0.895 / 53 / 53
8,2-2,1.028 / 1.567 / 48 / 48,1.136 / 1.228 / 54 / 54,1.035 / 1.383 / 54 / 54,1.126 / 1.345 / 54 / 54
9,2-3,1.306 / 1.363 / 37 / 37,1.083 / 1.132 / 57 / 57,1.174 / 1.174 / 24 / 24,1.337 / 1.363 / 44 / 44
10,2-4,0.980 / 1.581 / 23 / 23,0.901 / 1.269 / 48 / 48,0.901 / 1.108 / 54 / 54,1.225 / 1.581 / 52 / 52
11,2-5,0.956 / 1.479 / 44 / 44,1.122 / 1.122 / 60 / 60,1.410 / 1.457 / 51 / 51,1.188 / 1.303 / 61 / 61
