,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.107 / 1.441 / 99 / 99,1.470 / 1.797 / 99 / 99,2208.232 / 12961.735 / 99 / 99,1.138 / 1.491 / 99 / 99
1,1-1,1.229 / 1.819 / 99 / 99,1.451 / 1.901 / 99 / 99,1794.670 / 11029.939 / 96 / 99,1.302 / 1.904 / 99 / 99
2,1-2,1.405 / 1.654 / 99 / 99,1.524 / 1.757 / 99 / 99,1240.206 / 14996.855 / 80 / 99,1.330 / 1.330 / 99 / 99
3,1-3,1.082 / 1.352 / 99 / 99,1.135 / 1.352 / 99 / 99,1.096 / 1.352 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,1.141 / 1.141 / 50 / 50,1.309 / 1.544 / 63 / 63,12.057 / 409.016 / 36 / 52,0.788 / 0.788 / 52 / 52
5,2-1,1.383 / 1.819 / 48 / 48,0.953 / 1.377 / 42 / 42,1.016 / 1.377 / 35 / 35,1.831 / 1.914 / 48 / 48
6,2-2,0.993 / 1.270 / 69 / 69,1.199 / 1.546 / 56 / 56,96.017 / 1668.243 / 44 / 44,1.040 / 1.277 / 48 / 48
7,2-3,0.897 / 0.897 / 29 / 29,0.897 / 0.897 / 81 / 81,0.897 / 0.897 / 33 / 33,0.897 / 0.897 / 53 / 53
8,2-4,1.226 / 1.427 / 28 / 28,0.730 / 0.955 / 28 / 28,1463.596 / 4642.651 / 15 / 15,0.975 / 1.155 / 43 / 43
9,2-5,1.908 / 1.908 / 46 / 46,1.444 / 1.908 / 64 / 64,606.057 / 9324.496 / 54 / 54,1.638 / 1.908 / 55 / 55
10,2-6,1.586 / 1.931 / 48 / 48,1.758 / 2.176 / 23 / 23,1786.564 / 17144.725 / 51 / 51,1.222 / 1.508 / 28 / 28
11,2-7,1.454 / 1.595 / 33 / 33,0.717 / 0.956 / 36 / 36,189.517 / 2064.898 / 44 / 44,0.884 / 1.675 / 52 / 52
12,2-8,1.304 / 2.001 / 33 / 33,1.022 / 1.656 / 48 / 48,2923.242 / 10363.652 / 28 / 28,1.234 / 2.001 / 77 / 77
13,2-9,2.015 / 2.266 / 57 / 57,1.481 / 1.902 / 38 / 38,1.169 / 1.745 / 30 / 30,1.744 / 2.266 / 61 / 61
14,2-10,0.942 / 1.258 / 73 / 73,1.065 / 1.439 / 66 / 66,422.716 / 5460.255 / 44 / 44,1.049 / 1.258 / 28 / 28
15,2-11,0.794 / 1.430 / 49 / 49,1.154 / 1.510 / 37 / 37,155.528 / 3242.342 / 45 / 45,0.869 / 1.430 / 51 / 51
