,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.747 / 2.270 / 99 / 99,1.425 / 1.872 / 99 / 99,1.572 / 1.955 / 99 / 99,1.434 / 1.742 / 99 / 99
1,1-1,1.914 / 2.252 / 99 / 99,2.116 / 2.435 / 99 / 99,2.221 / 2.622 / 99 / 99,1.858 / 2.199 / 99 / 99
2,1-2,11.177 / 966.460 / 99 / 99,1.677 / 1.864 / 99 / 99,1.119 / 1.620 / 99 / 99,1.784 / 2.290 / 99 / 99
3,1-3,1.697 / 2.315 / 99 / 99,1.348 / 1.775 / 99 / 99,1.465 / 1.849 / 99 / 99,1.408 / 1.775 / 99 / 99
4,2-0,1.467 / 1.676 / 66 / 66,0.952 / 0.952 / 74 / 74,0.952 / 0.952 / 49 / 49,0.952 / 0.952 / 89 / 89
5,2-1,37.364 / 601.054 / 34 / 39,2.048 / 2.737 / 48 / 55,1.015 / 1.347 / 64 / 64,2.473 / 3.084 / 50 / 50
6,2-2,1.734 / 2.571 / 19 / 35,1.068 / 1.559 / 37 / 37,1.875 / 2.176 / 74 / 74,1.611 / 2.571 / 48 / 48
7,2-3,0.908 / 0.908 / 49 / 49,1.043 / 1.185 / 48 / 48,0.998 / 1.001 / 40 / 40,0.962 / 1.185 / 46 / 46
8,2-4,1.886 / 2.069 / 38 / 38,1.987 / 2.244 / 61 / 61,0.892 / 0.892 / 50 / 50,1.810 / 2.281 / 38 / 38
9,2-5,2.029 / 2.910 / 60 / 60,1.992 / 2.727 / 83 / 83,2.260 / 2.460 / 94 / 94,1.998 / 2.500 / 41 / 41
10,2-6,1.147 / 1.555 / 46 / 46,1.090 / 1.794 / 47 / 47,1.365 / 1.675 / 56 / 56,1.432 / 1.821 / 46 / 46
11,2-7,1.110 / 1.412 / 32 / 32,1.252 / 1.577 / 40 / 40,1.505 / 1.860 / 54 / 54,1.164 / 1.412 / 57 / 57
12,2-8,1.732 / 2.429 / 40 / 40,1.809 / 2.634 / 57 / 57,1.548 / 2.085 / 57 / 57,1.769 / 2.101 / 22 / 22
13,2-9,9.457 / 524.826 / 67 / 67,1.813 / 2.388 / 43 / 43,1.512 / 1.958 / 67 / 67,1.964 / 2.412 / 35 / 35
14,2-10,1.970 / 2.649 / 55 / 55,1.119 / 1.119 / 23 / 23,1.282 / 1.363 / 62 / 62,1.698 / 2.033 / 44 / 44
15,2-11,1.088 / 2.254 / 49 / 49,1.348 / 1.775 / 54 / 54,1.783 / 1.973 / 40 / 40,1.294 / 1.751 / 63 / 63
