,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.038 / 1.155 / 99 / 99,1.076 / 1.387 / 99 / 99,1.126 / 1.387 / 99 / 99,0.984 / 1.155 / 99 / 99
1,1-1,1.183 / 1.497 / 99 / 99,1.214 / 1.497 / 99 / 99,1.188 / 1.497 / 99 / 99,1.147 / 1.357 / 99 / 99
2,1-2,1.368 / 1.748 / 99 / 99,1.586 / 1.932 / 99 / 99,1.687 / 1.932 / 99 / 99,1.252 / 1.748 / 99 / 99
3,1-3,1.749 / 1.855 / 99 / 99,1.625 / 1.822 / 99 / 99,1.696 / 1.822 / 99 / 99,1.678 / 1.855 / 99 / 99
4,1-4,1.187 / 1.426 / 99 / 99,1.250 / 1.426 / 99 / 99,1.221 / 1.426 / 99 / 99,1.135 / 1.426 / 99 / 99
5,2-0,0.891 / 0.891 / 57 / 57,1.073 / 1.134 / 40 / 40,1.013 / 1.134 / 76 / 76,0.891 / 0.891 / 28 / 28
6,2-1,1.025 / 1.083 / 37 / 37,0.943 / 1.083 / 39 / 39,1.098 / 1.610 / 21 / 21,1.086 / 1.440 / 36 / 36
7,2-2,1.117 / 1.514 / 43 / 43,1.036 / 1.514 / 56 / 56,1.009 / 1.514 / 59 / 59,1.049 / 1.514 / 47 / 47
8,2-3,0.898 / 1.033 / 44 / 44,0.666 / 0.666 / 52 / 52,0.666 / 0.666 / 40 / 40,0.879 / 1.033 / 33 / 33
9,2-4,0.892 / 0.892 / 71 / 71,0.892 / 0.892 / 32 / 32,0.892 / 0.892 / 50 / 50,0.892 / 0.892 / 52 / 52
