,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.317 / 1.617 / 99 / 99,1.444 / 1.750 / 99 / 99,1.513 / 1.750 / 99 / 99,1.386 / 1.617 / 99 / 99
1,1-1,1.665 / 1.942 / 99 / 99,1.693 / 1.942 / 99 / 99,1.740 / 1.942 / 99 / 99,1.722 / 1.942 / 99 / 99
2,1-2,1.998 / 2.294 / 99 / 99,2.289 / 2.591 / 99 / 99,2.357 / 2.591 / 99 / 99,2.363 / 2.591 / 99 / 99
3,1-3,1.003 / 1.135 / 99 / 99,0.889 / 1.000 / 99 / 99,0.889 / 1.000 / 99 / 99,0.889 / 1.000 / 99 / 99
4,1-4,1.149 / 1.335 / 99 / 99,1.180 / 1.335 / 99 / 99,1.213 / 1.335 / 99 / 99,1.180 / 1.335 / 99 / 99
5,2-0,1.191 / 1.755 / 75 / 75,1.498 / 1.800 / 70 / 70,1.433 / 1.578 / 37 / 37,1.457 / 1.800 / 46 / 46
6,2-1,1.198 / 1.354 / 62 / 62,1.355 / 2.196 / 41 / 41,1.355 / 1.573 / 75 / 75,1.307 / 1.573 / 58 / 58
7,2-2,0.895 / 0.895 / 43 / 43,0.895 / 0.895 / 52 / 52,0.895 / 0.895 / 63 / 63,0.895 / 0.895 / 53 / 53
8,2-3,0.855 / 1.100 / 57 / 57,0.834 / 1.100 / 50 / 50,0.807 / 1.100 / 55 / 55,0.903 / 1.100 / 56 / 56
9,2-4,1.158 / 1.288 / 39 / 39,0.984 / 1.288 / 59 / 59,0.978 / 1.288 / 44 / 44,0.994 / 1.288 / 65 / 65
