,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.463 / 1.750 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.556 / 1.750 / 99 / 99,1.510 / 1.750 / 99 / 99
1,1-1,1.187 / 1.541 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.385 / 1.541 / 99 / 99,1.458 / 2.146 / 99 / 99
2,1-2,12742.695 / 25485.020 / 38 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.220 / 1.371 / 99 / 99,1.267 / 1.395 / 99 / 99
3,1-3,1.035 / 1.091 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.054 / 1.091 / 99 / 99,1.316 / 1.376 / 99 / 99
4,1-4,2.116 / 2.711 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.000 / 2.711 / 99 / 99,1.926 / 2.711 / 99 / 99
5,1-5,1.209 / 1.439 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.187 / 1.665 / 99 / 99,2.111 / 2.356 / 99 / 99
6,1-6,1.102 / 1.405 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.200 / 1.405 / 99 / 99,1.151 / 1.405 / 99 / 99
7,1-7,1.240 / 1.383 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.287 / 1.383 / 99 / 99,1.151 / 1.383 / 99 / 99
8,1-8,1.648 / 1.880 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.780 / 1.880 / 99 / 99,1.577 / 1.602 / 99 / 99
9,1-9,14036.205 / 28070.091 / 38 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.734 / 2.027 / 99 / 99,2.043 / 2.161 / 99 / 99
10,1-10,1.306 / 1.654 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.218 / 1.616 / 99 / 99,1.425 / 1.771 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.698 / 1.908 / 87 / 99,1.986 / 3.051 / 99 / 99
12,1-12,1.808 / 2.166 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.750 / 2.166 / 99 / 99,1.802 / 2.166 / 99 / 99
13,1-13,1.271 / 1.707 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.482 / 1.961 / 99 / 99,1.367 / 1.969 / 99 / 99
14,1-14,1.766 / 1.838 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.705 / 1.838 / 99 / 99,1.847 / 1.847 / 99 / 99
15,1-15,1.495 / 1.957 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.554 / 2.133 / 99 / 99,1.554 / 1.869 / 99 / 99
16,1-16,1.396 / 1.631 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.794 / 1.939 / 99 / 99,1.212 / 1.637 / 99 / 99
