,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.345 / 1.994 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.481 / 2.324 / 99 / 99,1.140 / 2.167 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.178 / 1.178 / 99 / 99
2,1-2,1.110 / 1.313 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,0.996 / 1.206 / 99 / 99,1.226 / 3.170 / 99 / 99
3,1-3,1.258 / 1.431 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.175 / 1.431 / 99 / 99,1.154 / 1.431 / 99 / 99
4,1-4,1.324 / 1.324 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.324 / 1.324 / 99 / 99,1.504 / 1.504 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,2.153 / 2.280 / 99 / 99
6,1-6,1.375 / 1.758 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.329 / 1.758 / 99 / 99,1.409 / 1.758 / 99 / 99
7,1-7,1.437 / 1.752 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.947 / 2.352 / 99 / 99,1.213 / 1.752 / 99 / 99
8,1-8,1.256 / 1.390 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.399 / 1.599 / 99 / 99,1.232 / 1.390 / 99 / 99
9,1-9,1.488 / 2.101 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.731 / 2.177 / 99 / 99,1.355 / 1.983 / 99 / 99
10,1-10,1.923 / 2.337 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.873 / 2.337 / 99 / 99,1.960 / 2.337 / 99 / 99
11,1-11,1.411 / 1.585 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.446 / 1.585 / 99 / 99,1.432 / 1.697 / 99 / 99
12,1-12,1.583 / 2.313 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.591 / 2.397 / 99 / 99,1.372 / 2.097 / 99 / 99
13,1-13,1.474 / 2.088 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.436 / 2.088 / 99 / 99,2.280 / 2.296 / 99 / 99
14,1-14,1.578 / 1.673 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.534 / 1.647 / 99 / 99,1.948 / 2.107 / 99 / 99
15,1-15,1.367 / 1.811 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.392 / 2.115 / 99 / 99,1.587 / 2.115 / 99 / 99
16,1-16,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
17,1-17,1.896 / 2.297 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.721 / 2.297 / 99 / 99,1.764 / 2.265 / 99 / 99
18,1-18,1.853 / 2.173 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.965 / 2.489 / 99 / 99,1.755 / 2.290 / 99 / 99
19,1-19,1.764 / 2.004 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.809 / 2.004 / 99 / 99,2.280 / 2.331 / 99 / 99
20,2-0,0.892 / 0.892 / 65 / 65,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 64,1.079 / 1.079 / 47 / 47,0.892 / 0.892 / 59 / 59
21,2-1,1.100 / 1.253 / 35 / 35,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 56,1.188 / 1.553 / 67 / 67,1.201 / 1.406 / 43 / 43
22,2-2,1.083 / 2.209 / 22 / 22,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 68,1.545 / 2.721 / 67 / 67,1.077 / 1.972 / 57 / 57
23,2-3,1.116 / 1.486 / 46 / 46,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 51,1.060 / 1.164 / 34 / 34,1.819 / 2.109 / 54 / 54
24,2-4,1.033 / 1.246 / 26 / 26,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 39,1.028 / 1.246 / 55 / 55,0.806 / 0.989 / 38 / 38
25,2-5,0.943 / 1.204 / 61 / 61,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 33,0.961 / 1.204 / 34 / 34,1.036 / 1.538 / 67 / 67
26,2-6,1.035 / 1.367 / 60 / 60,-1.000 / -1.000 / 0 / 75,-1.000 / -1.000 / 0 / 44,1.118 / 1.367 / 55 / 55,1.018 / 1.367 / 38 / 38
27,2-7,1.377 / 1.998 / 74 / 74,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 37,1.325 / 2.095 / 56 / 56,1.076 / 1.358 / 43 / 43
28,2-8,0.980 / 1.254 / 73 / 73,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 49,1.036 / 1.254 / 45 / 45,1.192 / 1.618 / 47 / 47
29,2-9,1.091 / 1.371 / 36 / 36,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 52,1.051 / 1.371 / 51 / 51,0.968 / 1.358 / 39 / 39
30,2-10,0.926 / 1.173 / 38 / 38,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 50,1.005 / 1.173 / 49 / 49,0.947 / 1.138 / 55 / 55
31,2-11,1.001 / 1.853 / 47 / 47,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 37,1.001 / 1.330 / 56 / 56,1.033 / 1.330 / 35 / 35
32,2-12,1.120 / 1.321 / 55 / 55,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 29,1.471 / 1.924 / 71 / 71,0.941 / 0.941 / 18 / 18
33,2-13,0.963 / 1.425 / 61 / 61,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 21,1.031 / 1.425 / 46 / 46,0.990 / 1.410 / 41 / 41
34,2-14,1.038 / 1.427 / 68 / 68,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 47,0.959 / 1.080 / 31 / 31,1.737 / 1.970 / 34 / 34
35,2-15,0.895 / 0.895 / 63 / 63,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 59,0.910 / 1.662 / 52 / 52,0.895 / 0.895 / 52 / 52
