,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,1.652 / 3.241 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.077 / 2.953 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.734 / 2.118 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.840 / 2.118 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.988 / 2.462 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.762 / 2.195 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.083 / 1.536 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.118 / 1.333 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.168 / 1.333 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.638 / 2.126 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.536 / 2.057 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.332 / 1.391 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.245 / 1.312 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,2.362 / 3.830 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.951 / 3.254 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.308 / 1.662 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.212 / 1.304 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.746 / 1.988 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.559 / 1.841 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.643 / 2.020 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,1.224 / 1.546 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.156 / 1.424 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,2.291 / 3.483 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,-1.000 / -1.000 / 0 / 99,2.068 / 2.263 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.871 / 2.094 / 99 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,1.677 / 1.695 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.379 / 1.379 / 99 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,-1.000 / -1.000 / 0 / 99,3.198 / 4.052 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.297 / 2.659 / 99 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,-1.000 / -1.000 / 0 / 99,2.224 / 2.406 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.194 / 2.406 / 99 / 99,-1.000 / -1.000 / 0 / 99
17,1-17,-1.000 / -1.000 / 0 / 99,1.301 / 1.575 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.249 / 1.789 / 99 / 99,-1.000 / -1.000 / 0 / 99
18,1-18,-1.000 / -1.000 / 0 / 99,1.688 / 1.858 / 63 / 99,-1.000 / -1.000 / 0 / 99,1.707 / 1.874 / 99 / 99,-1.000 / -1.000 / 0 / 99
19,1-19,-1.000 / -1.000 / 0 / 99,2.245 / 2.315 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.742 / 1.742 / 99 / 99,-1.000 / -1.000 / 0 / 99
20,2-0,-1.000 / -1.000 / 0 / 41,0.930 / 0.930 / 37 / 37,-1.000 / -1.000 / 0 / 47,1.040 / 1.581 / 65 / 65,-1.000 / -1.000 / 0 / 75
21,2-1,-1.000 / -1.000 / 0 / 72,1.111 / 1.614 / 35 / 35,-1.000 / -1.000 / 0 / 27,1.346 / 1.579 / 49 / 49,-1.000 / -1.000 / 0 / 38
22,2-2,-1.000 / -1.000 / 0 / 30,1.387 / 1.468 / 67 / 67,-1.000 / -1.000 / 0 / 39,1.202 / 1.206 / 58 / 58,-1.000 / -1.000 / 0 / 29
23,2-3,-1.000 / -1.000 / 0 / 38,1.842 / 2.633 / 63 / 63,-1.000 / -1.000 / 0 / 39,1.125 / 1.688 / 49 / 49,-1.000 / -1.000 / 0 / 64
