,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,2.024 / 2.495 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.695 / 2.495 / 99 / 99,1.902 / 2.495 / 99 / 99
1,1-1,1.311 / 1.385 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.158 / 1.385 / 99 / 99,2.182 / 2.529 / 99 / 99
2,1-2,1.099 / 1.306 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.143 / 1.267 / 99 / 99,1.526 / 1.786 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.594 / 2.068 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.514 / 2.068 / 99 / 99,2.256 / 2.729 / 99 / 99
5,1-5,1.369 / 1.580 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.248 / 1.248 / 99 / 99,1.989 / 2.269 / 99 / 99
6,1-6,1.383 / 1.992 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.432 / 1.992 / 99 / 99,1.342 / 1.820 / 99 / 99
7,1-7,1.528 / 1.602 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.286 / 1.602 / 99 / 99,1.452 / 2.037 / 99 / 99
8,1-8,1.774 / 1.774 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.774 / 1.774 / 99 / 99,3.049 / 3.126 / 99 / 99
9,1-9,1.810 / 2.294 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.904 / 2.294 / 99 / 99,2.039 / 2.410 / 99 / 99
10,1-10,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,2.225 / 2.929 / 99 / 99
11,1-11,1.148 / 1.408 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.066 / 2.251 / 99 / 99,1.601 / 2.201 / 99 / 99
12,1-12,1.502 / 2.518 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.543 / 2.518 / 99 / 99,1.540 / 2.175 / 99 / 99
13,1-13,1.101 / 1.370 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.071 / 1.370 / 99 / 99,1.361 / 1.370 / 99 / 99
14,1-14,2.000 / 2.287 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.773 / 2.436 / 99 / 99,1.946 / 2.287 / 99 / 99
