,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.006 / 1.157 / 99 / 99,1.078 / 1.598 / 99 / 99,1.267 / 1.712 / 99 / 99,1.002 / 1.157 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.093 / 1.439 / 99 / 99,9363.397 / 19069.526 / 55 / 99,2.020 / 2.388 / 99 / 99,1.386 / 1.768 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.361 / 1.670 / 99 / 99,2.186 / 3.161 / 99 / 99,2.129 / 2.381 / 99 / 99,1.348 / 1.670 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.904 / 2.244 / 99 / 99,3.035 / 3.933 / 99 / 99,2.751 / 3.029 / 99 / 99,1.898 / 2.244 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.252 / 1.363 / 99 / 99,11284.807 / 22985.464 / 55 / 99,1.203 / 1.387 / 99 / 99,1.262 / 1.363 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,0.786 / 1.000 / 99 / 99,1.339 / 1.514 / 99 / 99,1.174 / 1.900 / 99 / 99,0.808 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.673 / 2.217 / 99 / 99,3.545 / 4.517 / 99 / 99,2.196 / 3.084 / 99 / 99,1.692 / 2.217 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,2.053 / 2.467 / 99 / 99,16269.448 / 33749.763 / 12 / 99,2.615 / 2.935 / 99 / 99,2.005 / 2.262 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.124 / 1.417 / 99 / 99,1.707 / 2.357 / 99 / 99,2.565 / 2.919 / 99 / 99,1.202 / 1.344 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.610 / 1.943 / 99 / 99,8574.380 / 17461.015 / 55 / 99,2.332 / 2.529 / 99 / 99,1.965 / 2.051 / 99 / 99,-1.000 / -1.000 / 0 / 99
