,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.461 / 1.967 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.152 / 2.446 / 99 / 99,1.383 / 1.955 / 99 / 99,1.393 / 1.955 / 99 / 99
1,1-1,1.725 / 2.534 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.294 / 1.733 / 99 / 99,1.744 / 2.569 / 99 / 99,1.763 / 2.569 / 99 / 99
2,1-2,1.564 / 1.871 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.865 / 2.476 / 99 / 99,1.561 / 2.053 / 99 / 99,1.697 / 1.871 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.963 / 2.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.761 / 2.117 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.697 / 3.237 / 99 / 99,1.776 / 2.117 / 99 / 99,1.695 / 2.117 / 99 / 99
5,1-5,1.423 / 1.729 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.421 / 1.729 / 99 / 99,1.347 / 1.729 / 99 / 99,1.248 / 1.729 / 99 / 99
6,1-6,1.343 / 1.580 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.682 / 3.308 / 99 / 99,1.216 / 1.580 / 99 / 99,1.360 / 1.682 / 99 / 99
7,1-7,1.489 / 2.065 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.190 / 3.715 / 99 / 99,1.471 / 1.928 / 99 / 99,1.336 / 1.791 / 99 / 99
8,1-8,1.176 / 1.456 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.741 / 1.820 / 99 / 99,1.200 / 1.456 / 99 / 99,1.490 / 1.760 / 99 / 99
9,1-9,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.710 / 4.434 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
10,1-10,1.365 / 1.365 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.297 / 2.609 / 99 / 99,1.365 / 1.365 / 99 / 99,1.916 / 2.233 / 99 / 99
11,1-11,2.318 / 2.914 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.756 / 2.255 / 99 / 99,2.361 / 2.784 / 99 / 99,2.272 / 2.784 / 99 / 99
12,1-12,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
13,1-13,1.173 / 1.293 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.998 / 2.517 / 99 / 99,1.260 / 1.455 / 99 / 99,1.244 / 1.422 / 99 / 99
14,1-14,1.819 / 2.161 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.663 / 2.358 / 99 / 99,1.835 / 2.161 / 99 / 99,1.657 / 1.935 / 99 / 99
