,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,1.599 / 1.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.867 / 2.282 / 99 / 99,1.733 / 2.267 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.789 / 2.293 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.775 / 2.025 / 99 / 99,1.413 / 2.345 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.712 / 2.025 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,0.871 / 1.047 / 99 / 99,1.225 / 1.507 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.944 / 1.047 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.169 / 2.336 / 99 / 99,2.201 / 2.550 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.356 / 2.336 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.450 / 1.850 / 99 / 99,2.257 / 2.445 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.542 / 1.992 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.290 / 1.604 / 99 / 99,1.757 / 1.949 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.348 / 1.604 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.404 / 2.014 / 99 / 99,1.727 / 2.107 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.537 / 2.032 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.639 / 1.765 / 99 / 99,2.741 / 3.298 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.604 / 1.765 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,2.282 / 2.709 / 99 / 99,2.053 / 2.301 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.121 / 2.301 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.575 / 2.188 / 99 / 99,2.560 / 2.803 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.633 / 2.557 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,1.000 / 1.000 / 99 / 99,1.395 / 1.395 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,1.181 / 1.460 / 99 / 99,1.564 / 1.895 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.174 / 1.460 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.420 / 1.420 / 99 / 99,2.493 / 2.734 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.420 / 1.420 / 99 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,2.323 / 2.552 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.893 / 2.233 / 99 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,1.890 / 2.169 / 99 / 99,1.922 / 2.198 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.777 / 2.040 / 99 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,2.268 / 2.625 / 99 / 99,2.240 / 2.625 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.208 / 2.625 / 99 / 99,-1.000 / -1.000 / 0 / 99
17,1-17,1.269 / 1.355 / 99 / 99,1.543 / 1.948 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.176 / 1.355 / 99 / 99,-1.000 / -1.000 / 0 / 99
18,1-18,1.408 / 1.572 / 99 / 99,2.018 / 2.311 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
19,1-19,2.059 / 2.565 / 99 / 99,2.158 / 2.772 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.997 / 2.565 / 99 / 99,-1.000 / -1.000 / 0 / 99
20,2-0,0.918 / 0.918 / 44 / 44,0.918 / 0.918 / 32 / 32,-1.000 / -1.000 / 0 / 37,0.918 / 0.918 / 27 / 27,-1.000 / -1.000 / 0 / 60
21,2-1,1.565 / 1.974 / 43 / 43,1.136 / 1.792 / 55 / 55,-1.000 / -1.000 / 0 / 58,1.482 / 1.624 / 30 / 30,-1.000 / -1.000 / 0 / 40
22,2-2,1.085 / 1.212 / 64 / 64,0.999 / 1.212 / 37 / 37,-1.000 / -1.000 / 0 / 53,1.121 / 1.212 / 54 / 54,-1.000 / -1.000 / 0 / 34
23,2-3,0.895 / 0.895 / 39 / 39,0.901 / 1.242 / 58 / 58,-1.000 / -1.000 / 0 / 61,0.895 / 0.895 / 37 / 37,-1.000 / -1.000 / 0 / 72
24,2-4,1.004 / 1.754 / 67 / 67,0.933 / 1.257 / 42 / 42,-1.000 / -1.000 / 0 / 75,0.961 / 1.754 / 62 / 62,-1.000 / -1.000 / 0 / 32
25,2-5,1.110 / 1.683 / 53 / 53,1.098 / 1.683 / 45 / 45,-1.000 / -1.000 / 0 / 64,1.167 / 1.518 / 46 / 46,-1.000 / -1.000 / 0 / 44
26,2-6,0.776 / 0.776 / 68 / 68,0.921 / 0.946 / 47 / 47,-1.000 / -1.000 / 0 / 52,0.776 / 0.776 / 44 / 44,-1.000 / -1.000 / 0 / 63
27,2-7,0.949 / 1.040 / 50 / 50,0.945 / 1.040 / 45 / 45,-1.000 / -1.000 / 0 / 55,0.929 / 1.221 / 65 / 65,-1.000 / -1.000 / 0 / 48
28,2-8,1.096 / 1.314 / 49 / 49,1.112 / 1.314 / 39 / 39,-1.000 / -1.000 / 0 / 75,1.122 / 1.461 / 61 / 61,-1.000 / -1.000 / 0 / 36
29,2-9,0.940 / 0.940 / 30 / 30,0.940 / 0.940 / 46 / 46,-1.000 / -1.000 / 0 / 44,0.940 / 0.940 / 64 / 64,-1.000 / -1.000 / 0 / 65
30,2-10,1.072 / 1.588 / 81 / 81,0.710 / 0.948 / 49 / 49,-1.000 / -1.000 / 0 / 26,1.151 / 1.588 / 41 / 41,-1.000 / -1.000 / 0 / 56
31,2-11,0.911 / 1.441 / 24 / 24,0.934 / 1.462 / 36 / 36,-1.000 / -1.000 / 0 / 51,1.231 / 1.462 / 46 / 46,-1.000 / -1.000 / 0 / 46
32,2-12,1.450 / 1.798 / 21 / 21,1.271 / 1.562 / 51 / 51,-1.000 / -1.000 / 0 / 14,1.345 / 1.798 / 32 / 32,-1.000 / -1.000 / 0 / 29
33,2-13,0.716 / 0.716 / 41 / 41,0.840 / 1.004 / 63 / 63,-1.000 / -1.000 / 0 / 61,0.716 / 0.716 / 65 / 65,-1.000 / -1.000 / 0 / 50
34,2-14,1.240 / 1.731 / 67 / 67,1.272 / 1.731 / 36 / 36,-1.000 / -1.000 / 0 / 45,1.263 / 1.731 / 27 / 27,-1.000 / -1.000 / 0 / 62
35,2-15,1.148 / 1.634 / 47 / 47,1.009 / 1.447 / 41 / 41,-1.000 / -1.000 / 0 / 49,1.110 / 1.279 / 63 / 63,-1.000 / -1.000 / 0 / 48
36,2-16,1.378 / 1.668 / 55 / 55,1.011 / 1.296 / 55 / 55,-1.000 / -1.000 / 0 / 53,1.354 / 1.668 / 46 / 46,-1.000 / -1.000 / 0 / 63
37,2-17,0.952 / 0.952 / 23 / 23,0.952 / 0.952 / 48 / 48,-1.000 / -1.000 / 0 / 56,0.952 / 0.952 / 49 / 49,-1.000 / -1.000 / 0 / 54
38,2-18,1.160 / 1.897 / 23 / 23,0.988 / 1.501 / 34 / 34,-1.000 / -1.000 / 0 / 65,1.000 / 1.501 / 50 / 50,-1.000 / -1.000 / 0 / 55
39,2-19,1.100 / 1.505 / 52 / 52,1.049 / 1.505 / 55 / 55,-1.000 / -1.000 / 0 / 42,1.037 / 1.517 / 61 / 61,-1.000 / -1.000 / 0 / 60
