,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.124 / 1.633 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.142 / 1.633 / 99 / 99,1.284 / 2.556 / 99 / 99
1,1-1,1.180 / 1.312 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.120 / 1.312 / 99 / 99,1.293 / 1.466 / 99 / 99
2,1-2,1.597 / 1.930 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.442 / 1.930 / 99 / 99,1.294 / 1.651 / 99 / 99
3,1-3,1.862 / 2.319 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.679 / 2.319 / 99 / 99,2.051 / 2.490 / 99 / 99
4,1-4,1.432 / 2.153 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.368 / 2.153 / 99 / 99,1.348 / 1.750 / 99 / 99
5,1-5,1.205 / 1.300 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.095 / 1.259 / 99 / 99,1.398 / 1.608 / 99 / 99
6,1-6,1.286 / 1.626 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.285 / 1.595 / 99 / 99,1.682 / 2.129 / 99 / 99
7,1-7,1.307 / 1.597 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.215 / 1.594 / 99 / 99,1.112 / 1.744 / 99 / 99
8,1-8,1.588 / 1.880 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.614 / 1.880 / 99 / 99,2.366 / 2.557 / 99 / 99
9,1-9,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.604 / 1.680 / 99 / 99
10,1-10,1.614 / 1.717 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.557 / 1.971 / 99 / 99,2.435 / 2.588 / 99 / 99
11,1-11,1.312 / 1.729 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.355 / 1.627 / 99 / 99,1.798 / 2.050 / 99 / 99
