,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.706 / 2.373 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.597 / 2.366 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.249 / 1.550 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.095 / 1.550 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.485 / 1.698 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.418 / 1.698 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.046 / 1.754 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.552 / 2.085 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.299 / 2.414 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.192 / 1.422 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.067 / 1.422 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.082 / 1.082 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.082 / 1.082 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.398 / 1.398 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.398 / 1.398 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.679 / 2.195 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.724 / 2.580 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,1.546 / 1.546 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.556 / 1.672 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,2.203 / 2.583 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.025 / 2.583 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.726 / 2.073 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.765 / 1.860 / 99 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.472 / 1.472 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.472 / 1.472 / 99 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,2.335 / 2.617 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.448 / 2.985 / 99 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,1.513 / 2.230 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.885 / 2.595 / 99 / 99,-1.000 / -1.000 / 0 / 99
17,1-17,1.615 / 2.355 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.618 / 2.424 / 99 / 99,-1.000 / -1.000 / 0 / 99
