,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.337 / 1.754 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.125 / 1.491 / 99 / 99,1.301 / 1.754 / 99 / 99
1,1-1,1.318 / 1.624 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.378 / 1.624 / 99 / 99,1.379 / 1.624 / 99 / 99
2,1-2,1.070 / 1.094 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.049 / 1.094 / 99 / 99,2.026 / 2.092 / 99 / 99
3,1-3,1.336 / 1.969 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.459 / 1.969 / 99 / 99,1.299 / 1.969 / 99 / 99
4,1-4,1.231 / 1.528 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.292 / 1.528 / 99 / 99,1.272 / 1.847 / 99 / 99
5,1-5,1.398 / 1.789 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.534 / 1.789 / 99 / 99,1.486 / 1.789 / 99 / 99
6,1-6,1.179 / 1.377 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.362 / 1.569 / 99 / 99,2.170 / 2.878 / 99 / 99
7,1-7,1.053 / 1.477 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.175 / 1.661 / 99 / 99,1.765 / 2.083 / 99 / 99
8,1-8,1.526 / 1.653 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.456 / 1.766 / 99 / 99,1.553 / 1.653 / 99 / 99
9,1-9,1.519 / 1.708 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.574 / 1.708 / 99 / 99,1.526 / 1.708 / 99 / 99
10,1-10,1.669 / 1.791 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.512 / 1.791 / 99 / 99,1.461 / 1.791 / 99 / 99
11,1-11,1.633 / 1.701 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.595 / 1.701 / 99 / 99,1.688 / 1.701 / 99 / 99
12,1-12,1.418 / 2.011 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.605 / 2.123 / 99 / 99,1.479 / 2.011 / 99 / 99
13,1-13,2.007 / 2.121 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.912 / 2.121 / 99 / 99,1.871 / 2.121 / 99 / 99
14,1-14,1.815 / 1.924 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.691 / 1.945 / 99 / 99,2.205 / 2.506 / 99 / 99
