,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.133 / 1.419 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.144 / 1.419 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.189 / 1.308 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.144 / 1.308 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.425 / 1.620 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.444 / 1.620 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,0.845 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.286 / 1.596 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.731 / 2.032 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.779 / 2.272 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.015 / 2.272 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.696 / 2.159 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.620 / 2.159 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,2.031 / 2.459 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.912 / 2.301 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.426 / 2.391 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.763 / 2.391 / 99 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,1.322 / 1.692 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.183 / 1.359 / 99 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,1.423 / 1.539 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.455 / 1.539 / 99 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.972 / 2.550 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.110 / 2.550 / 99 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.385 / 1.580 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.436 / 1.659 / 99 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,1.450 / 1.943 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.569 / 1.933 / 99 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,1.967 / 2.191 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.764 / 2.191 / 99 / 99,-1.000 / -1.000 / 0 / 99
17,1-17,1.388 / 1.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.379 / 1.709 / 99 / 99,-1.000 / -1.000 / 0 / 99
18,1-18,1.113 / 1.233 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.146 / 1.233 / 99 / 99,-1.000 / -1.000 / 0 / 99
