,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,1.148 / 1.798 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.382 / 2.012 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,2.156 / 2.380 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.832 / 2.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.834 / 2.377 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.423 / 1.887 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.364 / 1.526 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.218 / 1.419 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.620 / 1.801 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,1.770 / 2.203 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,1.455 / 1.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,1.408 / 1.889 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,1.350 / 1.528 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,-1.000 / -1.000 / 0 / 99,1.730 / 1.908 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,-1.000 / -1.000 / 0 / 99,1.209 / 1.480 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,1-15,-1.000 / -1.000 / 0 / 99,1.354 / 1.354 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
16,1-16,-1.000 / -1.000 / 0 / 99,1.810 / 1.955 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
17,1-17,-1.000 / -1.000 / 0 / 99,2.189 / 2.279 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
18,1-18,-1.000 / -1.000 / 0 / 99,2.360 / 2.712 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
19,1-19,-1.000 / -1.000 / 0 / 99,1.790 / 2.184 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
20,2-0,-1.000 / -1.000 / 0 / 20,1.042 / 1.669 / 66 / 66,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 41
21,2-1,-1.000 / -1.000 / 0 / 65,1.113 / 1.330 / 33 / 33,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 43
22,2-2,-1.000 / -1.000 / 0 / 43,1.426 / 1.506 / 44 / 44,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 52
23,2-3,-1.000 / -1.000 / 0 / 51,0.952 / 0.952 / 66 / 66,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 45
24,2-4,-1.000 / -1.000 / 0 / 67,0.908 / 1.181 / 32 / 32,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 32
25,2-5,-1.000 / -1.000 / 0 / 59,1.243 / 1.945 / 64 / 64,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 58
26,2-6,-1.000 / -1.000 / 0 / 49,1.911 / 2.727 / 65 / 65,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 60
27,2-7,-1.000 / -1.000 / 0 / 28,1.014 / 1.758 / 57 / 57,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 66
28,2-8,-1.000 / -1.000 / 0 / 23,1.783 / 1.943 / 71 / 71,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 80,-1.000 / -1.000 / 0 / 61
29,2-9,-1.000 / -1.000 / 0 / 31,0.960 / 1.328 / 21 / 21,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 35
30,2-10,-1.000 / -1.000 / 0 / 46,1.267 / 1.295 / 67 / 67,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 62
31,2-11,-1.000 / -1.000 / 0 / 43,1.951 / 2.295 / 49 / 49,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 20,-1.000 / -1.000 / 0 / 71
32,2-12,-1.000 / -1.000 / 0 / 32,1.069 / 1.226 / 67 / 67,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 46
33,2-13,-1.000 / -1.000 / 0 / 71,0.944 / 1.145 / 56 / 56,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 52
34,2-14,-1.000 / -1.000 / 0 / 35,0.945 / 1.259 / 51 / 51,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 27
35,2-15,-1.000 / -1.000 / 0 / 49,1.141 / 1.421 / 77 / 77,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 76
36,2-16,-1.000 / -1.000 / 0 / 54,0.842 / 1.070 / 43 / 43,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 51
37,2-17,-1.000 / -1.000 / 0 / 48,1.627 / 1.684 / 46 / 46,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 77
38,2-18,-1.000 / -1.000 / 0 / 36,1.055 / 1.228 / 39 / 39,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 40
39,2-19,-1.000 / -1.000 / 0 / 43,1.003 / 1.584 / 57 / 57,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 29
