,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,2.019 / 2.116 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.031 / 1.658 / 99 / 99,0.929 / 1.759 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.125 / 1.658 / 99 / 99,1.007 / 1.081 / 99 / 99
2,1-2,1.332 / 1.573 / 99 / 99,1.058 / 1.702 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.421 / 1.573 / 99 / 99,1.919 / 2.234 / 99 / 99
3,1-3,1.815 / 2.578 / 99 / 99,2.231 / 3.490 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.794 / 2.578 / 99 / 99,1.783 / 2.610 / 99 / 99
4,1-4,1.452 / 1.785 / 99 / 99,1.199 / 1.393 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.784 / 1.967 / 99 / 99,1.317 / 1.785 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.278 / 1.361 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.257 / 1.545 / 99 / 99,1.461 / 1.569 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.246 / 1.545 / 99 / 99,1.889 / 2.167 / 99 / 99
7,1-7,1.143 / 1.161 / 99 / 99,1.574 / 1.740 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.132 / 1.161 / 99 / 99,1.134 / 1.161 / 99 / 99
8,1-8,1.218 / 1.264 / 99 / 99,1.605 / 1.854 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,1.232 / 1.264 / 99 / 99
9,1-9,1.358 / 2.234 / 99 / 99,1.551 / 2.446 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.024 / 2.445 / 99 / 99,1.395 / 1.976 / 99 / 99
10,1-10,1.632 / 1.940 / 99 / 99,2.091 / 2.530 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.722 / 1.940 / 99 / 99,1.969 / 2.296 / 99 / 99
11,1-11,1.500 / 1.979 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.503 / 1.644 / 99 / 99,1.480 / 1.644 / 99 / 99
12,1-12,1.644 / 1.807 / 99 / 99,2.578 / 2.786 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.628 / 1.807 / 99 / 99,1.578 / 1.807 / 99 / 99
13,1-13,1.162 / 1.417 / 99 / 99,1.190 / 1.882 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.259 / 1.417 / 99 / 99,1.160 / 1.417 / 99 / 99
14,1-14,1.562 / 1.813 / 99 / 99,1.996 / 2.140 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.612 / 1.813 / 99 / 99,1.949 / 1.949 / 99 / 99
15,1-15,1.891 / 1.891 / 99 / 99,2.092 / 2.389 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.891 / 1.891 / 99 / 99,1.891 / 1.891 / 99 / 99
16,1-16,1.562 / 1.981 / 99 / 99,1.715 / 2.421 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.598 / 1.981 / 99 / 99,1.802 / 2.223 / 99 / 99
17,1-17,1.626 / 1.725 / 99 / 99,2.204 / 2.204 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.725 / 1.867 / 99 / 99,1.586 / 1.725 / 99 / 99
18,1-18,1.139 / 1.668 / 99 / 99,1.761 / 2.112 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.282 / 1.668 / 99 / 99,1.192 / 1.373 / 99 / 99
19,1-19,1.240 / 1.240 / 99 / 99,1.640 / 1.640 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.240 / 1.240 / 99 / 99,1.256 / 1.256 / 99 / 99
20,2-0,1.043 / 1.249 / 49 / 49,1.112 / 1.112 / 38 / 38,-1.000 / -1.000 / 0 / 43,0.952 / 0.952 / 35 / 35,0.991 / 1.249 / 46 / 46
21,2-1,0.891 / 0.891 / 32 / 32,0.891 / 0.891 / 43 / 43,-1.000 / -1.000 / 0 / 57,0.891 / 0.891 / 67 / 67,0.891 / 0.891 / 51 / 51
22,2-2,0.910 / 0.910 / 48 / 48,0.910 / 0.910 / 51 / 51,-1.000 / -1.000 / 0 / 44,0.910 / 0.910 / 53 / 53,0.910 / 0.910 / 34 / 34
23,2-3,0.919 / 0.919 / 56 / 56,0.919 / 0.919 / 50 / 50,-1.000 / -1.000 / 0 / 56,1.554 / 1.554 / 53 / 53,0.919 / 0.919 / 40 / 40
24,2-4,1.449 / 2.303 / 55 / 55,1.271 / 2.691 / 49 / 49,-1.000 / -1.000 / 0 / 64,1.139 / 1.729 / 53 / 53,1.128 / 2.136 / 49 / 49
25,2-5,0.990 / 1.135 / 53 / 53,1.032 / 1.135 / 49 / 49,-1.000 / -1.000 / 0 / 50,1.046 / 1.135 / 38 / 38,1.033 / 1.135 / 40 / 40
26,2-6,1.021 / 1.021 / 61 / 61,1.494 / 1.494 / 72 / 72,-1.000 / -1.000 / 0 / 42,1.021 / 1.021 / 56 / 56,1.347 / 1.433 / 23 / 23
27,2-7,1.261 / 1.689 / 70 / 70,1.356 / 1.849 / 46 / 46,-1.000 / -1.000 / 0 / 39,1.192 / 1.593 / 69 / 69,1.301 / 1.689 / 65 / 65
28,2-8,1.108 / 1.789 / 58 / 58,1.095 / 1.789 / 71 / 71,-1.000 / -1.000 / 0 / 44,1.010 / 1.394 / 38 / 38,1.222 / 1.789 / 58 / 58
29,2-9,1.038 / 1.439 / 47 / 47,1.137 / 1.619 / 51 / 51,-1.000 / -1.000 / 0 / 43,1.226 / 1.538 / 58 / 58,1.440 / 1.880 / 55 / 55
30,2-10,1.116 / 1.994 / 59 / 59,1.496 / 1.791 / 26 / 26,-1.000 / -1.000 / 0 / 67,1.654 / 2.102 / 45 / 45,1.198 / 1.806 / 45 / 45
31,2-11,1.016 / 1.538 / 66 / 66,1.049 / 1.228 / 44 / 44,-1.000 / -1.000 / 0 / 21,1.219 / 1.538 / 62 / 62,1.128 / 1.538 / 56 / 56
32,2-12,1.085 / 1.342 / 44 / 44,1.133 / 1.342 / 41 / 41,-1.000 / -1.000 / 0 / 58,1.110 / 1.342 / 74 / 74,1.118 / 1.342 / 47 / 47
33,2-13,1.150 / 1.484 / 47 / 47,1.537 / 1.891 / 41 / 41,-1.000 / -1.000 / 0 / 35,1.095 / 1.484 / 57 / 57,1.018 / 1.361 / 50 / 50
34,2-14,0.762 / 1.186 / 49 / 49,1.454 / 1.676 / 21 / 21,-1.000 / -1.000 / 0 / 5,0.755 / 1.285 / 42 / 42,0.971 / 1.300 / 58 / 58
35,2-15,0.932 / 1.571 / 35 / 35,0.987 / 1.245 / 45 / 45,-1.000 / -1.000 / 0 / 34,0.914 / 1.245 / 50 / 50,0.950 / 1.656 / 49 / 49
36,2-16,0.891 / 0.891 / 45 / 45,0.891 / 0.891 / 44 / 44,-1.000 / -1.000 / 0 / 60,0.891 / 0.891 / 46 / 46,0.891 / 0.891 / 63 / 63
37,2-17,1.128 / 1.671 / 52 / 52,0.994 / 1.313 / 26 / 26,-1.000 / -1.000 / 0 / 34,1.038 / 1.313 / 45 / 45,1.117 / 1.313 / 27 / 27
38,2-18,1.070 / 1.419 / 35 / 35,1.242 / 1.568 / 53 / 53,-1.000 / -1.000 / 0 / 57,1.108 / 1.240 / 16 / 16,1.112 / 1.247 / 28 / 28
39,2-19,1.002 / 1.270 / 50 / 50,0.959 / 1.270 / 43 / 43,-1.000 / -1.000 / 0 / 51,1.066 / 1.270 / 51 / 51,0.934 / 1.270 / 41 / 41
