,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.233 / 1.244 / 99 / 99,1.457 / 2.351 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.219 / 1.244 / 99 / 99
1,1-1,1.618 / 1.939 / 99 / 99,2.557 / 2.880 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.524 / 1.939 / 99 / 99
2,1-2,1.565 / 1.770 / 99 / 99,1.857 / 2.240 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.489 / 1.770 / 99 / 99
3,1-3,1.283 / 1.719 / 99 / 99,1.285 / 1.639 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.368 / 1.719 / 99 / 99
4,2-0,0.930 / 0.930 / 24 / 24,1.543 / 1.610 / 55 / 55,-1.000 / -1.000 / 0 / 45,0.930 / 0.930 / 53 / 53
5,2-1,1.809 / 2.110 / 41 / 41,2.409 / 3.032 / 79 / 79,-1.000 / -1.000 / 0 / 54,1.599 / 1.831 / 50 / 50
6,2-2,1.684 / 3.077 / 49 / 49,1.502 / 1.532 / 50 / 50,-1.000 / -1.000 / 0 / 29,1.780 / 2.995 / 29 / 29
7,2-3,0.891 / 0.891 / 31 / 31,1.624 / 1.995 / 36 / 38,-1.000 / -1.000 / 0 / 69,0.891 / 0.891 / 23 / 23
8,2-4,1.396 / 1.768 / 30 / 30,1.543 / 2.094 / 74 / 74,-1.000 / -1.000 / 0 / 29,1.785 / 2.280 / 58 / 58
9,2-5,2.189 / 2.446 / 51 / 51,2.504 / 2.684 / 19 / 19,-1.000 / -1.000 / 0 / 38,2.176 / 2.446 / 22 / 22
10,2-6,1.543 / 1.564 / 69 / 69,1.546 / 1.560 / 52 / 52,-1.000 / -1.000 / 0 / 53,1.532 / 1.564 / 35 / 35
11,2-7,0.979 / 1.316 / 44 / 44,1.724 / 1.893 / 48 / 48,-1.000 / -1.000 / 0 / 69,1.013 / 1.316 / 40 / 40
12,2-8,0.989 / 1.337 / 74 / 74,1.774 / 2.075 / 55 / 55,-1.000 / -1.000 / 0 / 52,0.938 / 1.292 / 44 / 44
13,2-9,1.469 / 2.047 / 56 / 56,1.636 / 1.974 / 58 / 58,-1.000 / -1.000 / 0 / 18,1.287 / 1.435 / 28 / 28
14,2-10,1.509 / 2.119 / 57 / 57,1.454 / 1.454 / 51 / 51,-1.000 / -1.000 / 0 / 43,1.656 / 1.733 / 68 / 68
15,2-11,2.841 / 3.135 / 42 / 42,1.254 / 1.442 / 47 / 47,-1.000 / -1.000 / 0 / 61,2.929 / 3.135 / 43 / 43
