,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.021 / 1.078 / 99 / 99,1.305 / 1.474 / 99 / 99,1.251 / 1.444 / 99 / 99,0.961 / 1.078 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.102 / 1.343 / 99 / 99,2.114 / 2.453 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.194 / 1.321 / 99 / 99,2.484 / 2.767 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.485 / 1.623 / 99 / 99,2.107 / 2.714 / 99 / 99,2.396 / 3.809 / 99 / 99,1.420 / 1.438 / 99 / 99
4,2-0,2.490 / 2.828 / 61 / 61,2.525 / 2.946 / 49 / 49,2.520 / 2.828 / 52 / 52,2.418 / 2.560 / 34 / 34
5,2-1,1.469 / 1.469 / 52 / 52,2.022 / 2.045 / 39 / 39,1.978 / 2.045 / 39 / 39,1.469 / 1.469 / 29 / 29
6,2-2,1.705 / 1.917 / 51 / 51,1.623 / 1.917 / 50 / 50,1.602 / 2.057 / 47 / 47,1.676 / 1.917 / 53 / 53
7,2-3,2.029 / 2.478 / 34 / 34,1.821 / 2.176 / 53 / 53,1.740 / 2.334 / 69 / 69,1.953 / 2.158 / 50 / 50
8,2-4,1.059 / 1.470 / 58 / 58,1.240 / 1.422 / 55 / 55,0.955 / 1.353 / 36 / 36,0.919 / 1.395 / 26 / 26
9,2-5,1.232 / 1.529 / 39 / 39,0.999 / 1.312 / 44 / 44,2.847 / 3.220 / 59 / 59,1.393 / 1.529 / 57 / 57
10,2-6,1.535 / 1.832 / 24 / 24,1.675 / 1.675 / 74 / 74,1.578 / 2.044 / 49 / 49,1.476 / 1.476 / 55 / 55
11,2-7,1.187 / 1.356 / 50 / 50,1.263 / 1.616 / 53 / 53,1.278 / 1.616 / 62 / 62,1.205 / 1.356 / 60 / 60
12,2-8,2.645 / 2.655 / 34 / 34,1.803 / 1.873 / 34 / 34,2.541 / 2.757 / 63 / 63,2.455 / 2.655 / 26 / 26
13,2-9,1.187 / 1.187 / 32 / 32,1.187 / 1.187 / 48 / 48,1.187 / 1.187 / 38 / 38,1.187 / 1.187 / 35 / 35
14,2-10,1.404 / 1.528 / 32 / 32,1.843 / 1.843 / 53 / 53,1.907 / 1.973 / 57 / 57,1.429 / 1.528 / 29 / 29
15,2-11,1.721 / 2.177 / 55 / 55,2.542 / 3.338 / 50 / 50,2.135 / 3.237 / 69 / 69,1.859 / 2.177 / 51 / 51
