,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.097 / 1.244 / 99 / 99,1.113 / 1.244 / 99 / 99,1.953 / 2.008 / 99 / 99,1.164 / 1.258 / 99 / 99
1,1-1,63.722 / 3301.619 / 99 / 99,1.841 / 1.974 / 99 / 99,1.780 / 1.890 / 99 / 99,6.459 / 474.756 / 99 / 99
2,1-2,1.080 / 1.398 / 99 / 99,1.452 / 1.535 / 99 / 99,1.431 / 1.535 / 99 / 99,1.103 / 1.398 / 99 / 99
3,1-3,1.519 / 1.709 / 99 / 99,1.679 / 2.099 / 99 / 99,1.837 / 2.148 / 99 / 99,1.547 / 1.709 / 99 / 99
4,2-0,2.558 / 2.874 / 58 / 58,2.411 / 2.766 / 38 / 38,2.510 / 2.874 / 38 / 38,2.422 / 2.700 / 46 / 46
5,2-1,1.950 / 1.950 / 50 / 50,2.087 / 2.510 / 49 / 49,2.121 / 2.276 / 69 / 69,2.036 / 2.276 / 34 / 34
6,2-2,1.062 / 1.496 / 40 / 40,1.022 / 1.365 / 57 / 57,1.021 / 1.389 / 39 / 39,0.938 / 1.365 / 55 / 55
7,2-3,2.087 / 2.277 / 60 / 60,2.125 / 2.457 / 68 / 68,2.152 / 2.579 / 46 / 46,2.089 / 2.277 / 40 / 40
8,2-4,2.032 / 2.486 / 53 / 53,13.416 / 430.634 / 38 / 38,1.803 / 2.509 / 49 / 49,131.794 / 2138.735 / 76 / 76
9,2-5,2.469 / 2.853 / 50 / 50,2.613 / 2.818 / 37 / 37,2.992 / 3.291 / 35 / 35,2.591 / 2.853 / 40 / 40
10,2-6,0.908 / 0.908 / 32 / 32,0.908 / 0.908 / 80 / 80,0.908 / 0.908 / 49 / 49,0.908 / 0.908 / 50 / 50
11,2-7,0.936 / 1.269 / 40 / 40,0.963 / 1.269 / 50 / 50,1.024 / 1.269 / 49 / 49,1.031 / 1.269 / 59 / 59
12,2-8,1.266 / 1.442 / 41 / 41,1.206 / 1.442 / 55 / 55,1.005 / 1.262 / 56 / 56,1.168 / 1.442 / 40 / 40
13,2-9,1.649 / 1.969 / 60 / 60,1.618 / 2.020 / 24 / 24,1.025 / 1.225 / 52 / 52,1.670 / 1.969 / 53 / 53
14,2-10,1.033 / 1.035 / 52 / 52,1.033 / 1.035 / 33 / 33,1.033 / 1.035 / 48 / 48,1.034 / 1.035 / 59 / 59
15,2-11,1.219 / 3.073 / 53 / 53,1.569 / 3.107 / 61 / 61,0.970 / 1.243 / 63 / 63,0.899 / 1.243 / 50 / 50
