,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.875 / 2.799 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.887 / 2.175 / 99 / 99,1.254 / 1.254 / 99 / 99
2,1-2,1.598 / 2.241 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.527 / 2.241 / 99 / 99,1.651 / 2.241 / 99 / 99
3,1-3,1.118 / 1.376 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.071 / 2.719 / 99 / 99,1.228 / 1.376 / 99 / 99
4,2-0,1.133 / 1.630 / 58 / 58,-1.000 / -1.000 / 0 / 38,1.892 / 2.372 / 58 / 58,1.135 / 1.630 / 36 / 36
5,2-1,1.299 / 1.299 / 30 / 30,-1.000 / -1.000 / 0 / 75,1.345 / 1.545 / 43 / 43,1.373 / 1.545 / 60 / 60
6,2-2,1.001 / 1.348 / 47 / 47,-1.000 / -1.000 / 0 / 46,0.928 / 1.348 / 42 / 42,1.001 / 1.348 / 75 / 75
7,2-3,0.974 / 0.974 / 71 / 71,-1.000 / -1.000 / 0 / 60,0.974 / 0.974 / 62 / 62,0.974 / 0.974 / 37 / 37
8,2-4,1.168 / 1.517 / 50 / 50,-1.000 / -1.000 / 0 / 40,1.340 / 1.927 / 33 / 33,1.352 / 1.447 / 43 / 43
9,2-5,1.020 / 1.261 / 26 / 26,-1.000 / -1.000 / 0 / 46,1.038 / 1.261 / 33 / 33,1.013 / 1.261 / 55 / 55
10,2-6,2.227 / 2.448 / 35 / 35,-1.000 / -1.000 / 0 / 36,2.099 / 2.448 / 20 / 20,2.297 / 2.577 / 66 / 66
11,2-7,0.873 / 0.873 / 66 / 66,-1.000 / -1.000 / 0 / 33,0.873 / 0.873 / 48 / 48,0.873 / 0.873 / 40 / 40
12,2-8,1.156 / 1.475 / 64 / 64,-1.000 / -1.000 / 0 / 69,1.083 / 1.207 / 54 / 54,1.024 / 1.139 / 44 / 44
13,2-9,1.322 / 1.483 / 35 / 35,-1.000 / -1.000 / 0 / 65,1.133 / 1.451 / 26 / 26,1.534 / 1.715 / 72 / 72
14,2-10,1.241 / 1.503 / 56 / 56,-1.000 / -1.000 / 0 / 45,0.908 / 1.183 / 60 / 60,1.384 / 1.503 / 72 / 72
15,2-11,1.490 / 1.939 / 48 / 48,-1.000 / -1.000 / 0 / 17,1.096 / 1.747 / 39 / 39,1.532 / 1.939 / 47 / 47
