,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,0.982 / 0.982 / 99 / 99,1.651 / 1.909 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.086 / 1.244 / 99 / 99,1.113 / 1.244 / 99 / 99,1.135 / 1.244 / 99 / 99,1.225 / 1.244 / 99 / 99
2,1-2,1.346 / 1.346 / 99 / 99,1.470 / 1.530 / 99 / 99,2.090 / 2.449 / 99 / 99,1.501 / 1.547 / 99 / 99
3,1-3,1.370 / 1.644 / 99 / 99,1.508 / 1.644 / 99 / 99,1.508 / 1.644 / 99 / 99,1.109 / 1.284 / 99 / 99
4,2-0,1.142 / 1.142 / 35 / 35,1.142 / 1.142 / 46 / 46,1.142 / 1.142 / 55 / 55,1.142 / 1.142 / 53 / 53
5,2-1,2.298 / 2.958 / 35 / 35,1.255 / 1.741 / 49 / 49,1.167 / 1.477 / 34 / 34,2.378 / 2.958 / 61 / 61
6,2-2,2.864 / 3.698 / 62 / 62,2.702 / 2.994 / 31 / 31,2.880 / 3.441 / 27 / 27,3.090 / 3.698 / 58 / 58
7,2-3,0.910 / 1.255 / 70 / 70,0.971 / 1.255 / 28 / 28,0.949 / 1.255 / 33 / 33,1.102 / 1.373 / 67 / 67
8,2-4,1.647 / 1.962 / 35 / 35,1.540 / 1.962 / 51 / 51,1.560 / 1.962 / 40 / 40,1.681 / 1.962 / 54 / 54
9,2-5,2.818 / 2.818 / 68 / 68,2.825 / 2.920 / 49 / 49,2.818 / 2.818 / 42 / 42,2.979 / 3.077 / 64 / 64
10,2-6,2.009 / 2.245 / 37 / 37,1.890 / 2.245 / 53 / 53,1.928 / 2.245 / 55 / 55,1.958 / 2.245 / 50 / 50
11,2-7,1.006 / 1.264 / 47 / 47,0.943 / 1.264 / 41 / 41,1.017 / 1.264 / 75 / 75,0.933 / 1.264 / 42 / 42
12,2-8,3.158 / 3.445 / 43 / 43,1.173 / 1.403 / 49 / 49,1.078 / 1.403 / 45 / 45,3.273 / 3.445 / 37 / 37
13,2-9,2.441 / 3.162 / 45 / 45,1.432 / 1.773 / 38 / 38,1.259 / 1.816 / 60 / 60,2.274 / 2.554 / 46 / 46
14,2-10,1.096 / 1.765 / 39 / 39,1.050 / 1.377 / 25 / 25,1.363 / 2.170 / 54 / 54,1.308 / 1.783 / 56 / 56
15,2-11,1.115 / 1.560 / 83 / 83,1.383 / 1.523 / 83 / 83,1.334 / 1.523 / 52 / 52,0.870 / 1.118 / 42 / 42
