,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.935 / 1.305 / 99 / 99,0.994 / 1.109 / 99 / 99,1.020 / 1.829 / 99 / 99,0.960 / 1.305 / 99 / 99
1,1-1,1.813 / 2.001 / 99 / 99,2.081 / 2.332 / 99 / 99,1.912 / 3.208 / 99 / 99,1.994 / 2.332 / 99 / 99
2,1-2,1.078 / 1.385 / 99 / 99,1.842 / 2.071 / 99 / 99,2.245 / 2.509 / 99 / 99,1.221 / 1.385 / 99 / 99
3,1-3,1.434 / 1.660 / 99 / 99,1.614 / 1.759 / 99 / 99,2.789 / 3.017 / 99 / 99,1.517 / 1.660 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.135 / 1.443 / 99 / 99,1.907 / 1.961 / 99 / 99,1.000 / 1.000 / 99 / 99
5,2-0,3.063 / 3.439 / 51 / 51,3.253 / 3.498 / 52 / 52,2.257 / 2.683 / 50 / 50,3.115 / 3.439 / 75 / 75
6,2-1,2.558 / 3.583 / 63 / 63,1.991 / 2.077 / 31 / 31,1.633 / 2.077 / 49 / 49,2.079 / 3.583 / 45 / 45
7,2-2,2.262 / 2.969 / 53 / 53,2.019 / 2.969 / 39 / 39,1.654 / 2.969 / 66 / 66,1.756 / 2.969 / 45 / 45
8,2-3,4.019 / 4.244 / 33 / 33,1.795 / 2.100 / 24 / 24,2.147 / 2.492 / 49 / 49,3.917 / 4.244 / 49 / 49
9,2-4,1.591 / 1.917 / 27 / 27,1.883 / 4.602 / 65 / 65,1.798 / 4.284 / 49 / 49,1.788 / 4.729 / 51 / 51
10,2-5,2.684 / 3.861 / 50 / 50,2.432 / 2.461 / 59 / 59,2.336 / 2.851 / 50 / 50,2.519 / 4.141 / 29 / 29
11,2-6,2.934 / 3.044 / 25 / 25,2.792 / 3.258 / 53 / 53,2.906 / 3.262 / 49 / 49,2.857 / 3.262 / 40 / 40
12,2-7,3.868 / 4.240 / 52 / 52,1.994 / 2.464 / 32 / 32,2.275 / 2.699 / 70 / 70,3.804 / 3.804 / 12 / 12
13,2-8,1.755 / 2.009 / 39 / 39,1.468 / 1.695 / 71 / 71,1.487 / 1.603 / 46 / 46,1.836 / 2.069 / 64 / 64
14,2-9,2.711 / 2.712 / 46 / 46,2.711 / 2.711 / 51 / 51,2.711 / 2.712 / 41 / 41,2.711 / 2.712 / 43 / 43
15,2-10,0.892 / 0.892 / 47 / 47,0.892 / 0.892 / 55 / 55,0.892 / 0.892 / 48 / 48,0.892 / 0.892 / 59 / 59
16,2-11,1.147 / 1.269 / 41 / 41,1.471 / 1.471 / 18 / 18,1.919 / 2.123 / 28 / 28,1.131 / 1.269 / 26 / 26
17,2-12,1.441 / 1.763 / 40 / 40,2.228 / 2.457 / 61 / 61,2.671 / 2.900 / 64 / 64,1.616 / 1.763 / 29 / 29
18,2-13,0.908 / 0.908 / 53 / 53,0.914 / 1.248 / 59 / 59,0.908 / 0.908 / 57 / 57,0.908 / 0.908 / 33 / 33
19,2-14,3.016 / 3.016 / 19 / 19,3.016 / 3.016 / 39 / 39,3.197 / 3.197 / 49 / 49,3.016 / 3.016 / 57 / 57
