,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.143 / 1.302 / 99 / 99,1.660 / 1.769 / 99 / 99,1.524 / 2.040 / 99 / 99,1.523 / 1.642 / 99 / 99
1,1-1,1.550 / 1.784 / 99 / 99,2.042 / 2.174 / 99 / 99,2.276 / 2.437 / 99 / 99,1.575 / 1.784 / 99 / 99
2,1-2,1.235 / 1.554 / 99 / 99,1.933 / 2.289 / 99 / 99,1.524 / 1.879 / 99 / 99,1.260 / 1.554 / 99 / 99
3,2-0,2.392 / 2.463 / 64 / 64,1.977 / 2.006 / 36 / 36,1.968 / 1.968 / 26 / 26,2.463 / 2.463 / 46 / 46
4,2-1,0.952 / 0.952 / 47 / 47,1.413 / 1.413 / 65 / 65,1.843 / 2.045 / 45 / 45,0.969 / 2.018 / 60 / 60
5,2-2,2.957 / 2.957 / 49 / 49,1.971 / 2.099 / 62 / 62,1.981 / 2.028 / 49 / 49,2.957 / 2.957 / 57 / 57
6,2-3,1.984 / 1.984 / 30 / 30,2.294 / 2.294 / 49 / 49,1.167 / 1.196 / 65 / 65,1.984 / 1.984 / 59 / 59
7,2-4,1.270 / 1.506 / 43 / 43,1.337 / 1.506 / 45 / 45,1.337 / 1.692 / 61 / 61,1.318 / 1.506 / 28 / 28
8,2-5,2.382 / 2.434 / 57 / 57,1.978 / 2.031 / 54 / 54,1.999 / 2.042 / 37 / 37,2.438 / 2.507 / 37 / 37
9,2-6,1.043 / 1.657 / 63 / 63,1.121 / 1.434 / 37 / 37,1.092 / 1.878 / 64 / 64,1.103 / 1.657 / 45 / 45
10,2-7,1.867 / 2.227 / 30 / 30,2.291 / 2.600 / 68 / 68,1.228 / 1.512 / 55 / 55,1.995 / 2.500 / 44 / 44
11,2-8,0.887 / 0.887 / 49 / 49,1.899 / 2.048 / 73 / 73,1.881 / 2.048 / 34 / 34,0.887 / 0.887 / 49 / 49
12,2-9,0.895 / 0.895 / 50 / 50,1.795 / 1.830 / 40 / 40,1.757 / 1.757 / 60 / 60,0.895 / 0.895 / 53 / 53
13,2-10,1.076 / 1.294 / 62 / 62,0.983 / 1.294 / 41 / 41,1.073 / 1.294 / 33 / 33,0.958 / 1.294 / 38 / 38
14,2-11,1.112 / 1.878 / 28 / 28,1.030 / 1.657 / 61 / 61,1.347 / 2.027 / 61 / 61,1.032 / 1.434 / 34 / 34
