,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.829 / 2.069 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.502 / 2.126 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.447 / 2.150 / 64 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.093 / 2.625 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.282 / 1.988 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.687 / 1.764 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.045 / 2.603 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,2-0,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 35,0.972 / 1.709 / 45 / 45,-1.000 / -1.000 / 0 / 65
8,2-1,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 59,1.849 / 1.983 / 45 / 45,-1.000 / -1.000 / 0 / 55
9,2-2,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 61,1.184 / 2.496 / 49 / 49,-1.000 / -1.000 / 0 / 57
10,2-3,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 35,1.402 / 1.715 / 28 / 28,-1.000 / -1.000 / 0 / 44
11,2-4,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 42,1.167 / 1.577 / 40 / 40,-1.000 / -1.000 / 0 / 42
12,2-5,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 58,1.417 / 1.798 / 31 / 31,-1.000 / -1.000 / 0 / 46
13,2-6,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 53,1.031 / 1.311 / 28 / 28,-1.000 / -1.000 / 0 / 40
14,2-7,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 46
15,2-8,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 48,2.529 / 2.660 / 46 / 46,-1.000 / -1.000 / 0 / 56
16,2-9,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 30,0.959 / 1.690 / 31 / 31,-1.000 / -1.000 / 0 / 41
17,2-10,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 60,1.954 / 2.436 / 62 / 62,-1.000 / -1.000 / 0 / 48
18,2-11,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 28,1.247 / 1.668 / 47 / 47,-1.000 / -1.000 / 0 / 47
19,2-12,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 36,1.644 / 2.783 / 25 / 25,-1.000 / -1.000 / 0 / 52
20,2-13,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 17,0.892 / 0.892 / 44 / 44,-1.000 / -1.000 / 0 / 60
21,2-14,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 51,0.903 / 0.903 / 62 / 62,-1.000 / -1.000 / 0 / 34
22,2-15,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 59,0.826 / 0.826 / 32 / 78,-1.000 / -1.000 / 0 / 32
23,2-16,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 68,1.199 / 2.091 / 39 / 39,-1.000 / -1.000 / 0 / 54
24,2-17,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 79,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 49
25,2-18,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 54,1.783 / 2.056 / 68 / 68,-1.000 / -1.000 / 0 / 65
26,2-19,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 35,1.170 / 2.314 / 32 / 33,-1.000 / -1.000 / 0 / 45
27,2-20,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 64,1.919 / 2.072 / 21 / 46,-1.000 / -1.000 / 0 / 50
