,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.239 / 1.556 / 99 / 99,1.172 / 1.270 / 99 / 99,1.268 / 1.556 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.820 / 2.356 / 99 / 99,1.541 / 2.080 / 99 / 99,1.901 / 2.409 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,2.364 / 2.877 / 99 / 99,1.771 / 2.352 / 99 / 99,1.406 / 1.774 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.271 / 1.672 / 99 / 99,1.950 / 2.296 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.243 / 1.589 / 99 / 99,1.209 / 1.703 / 99 / 99,1.183 / 1.443 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.240 / 1.853 / 99 / 99,1.348 / 2.282 / 99 / 99,1.278 / 1.475 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.479 / 1.597 / 99 / 99,1.911 / 2.568 / 99 / 99,1.065 / 1.402 / 99 / 99
7,2-0,-1.000 / -1.000 / 0 / 30,2.334 / 3.042 / 49 / 49,1.591 / 2.176 / 55 / 55,2.360 / 2.917 / 57 / 57
8,2-1,-1.000 / -1.000 / 0 / 69,1.605 / 2.295 / 35 / 35,2.023 / 2.649 / 73 / 73,1.410 / 2.161 / 48 / 48
9,2-2,-1.000 / -1.000 / 0 / 37,0.914 / 1.408 / 52 / 52,1.448 / 2.046 / 35 / 35,1.103 / 1.654 / 63 / 63
10,2-3,-1.000 / -1.000 / 0 / 45,1.784 / 1.988 / 57 / 57,1.302 / 1.392 / 42 / 42,0.890 / 0.890 / 65 / 65
11,2-4,-1.000 / -1.000 / 0 / 31,1.331 / 2.286 / 68 / 68,1.219 / 1.807 / 53 / 53,1.250 / 2.038 / 65 / 65
12,2-5,-1.000 / -1.000 / 0 / 72,1.187 / 1.609 / 39 / 39,1.088 / 3.154 / 45 / 45,1.150 / 1.609 / 39 / 39
13,2-6,-1.000 / -1.000 / 0 / 61,1.167 / 1.476 / 57 / 57,1.197 / 2.054 / 76 / 76,1.340 / 2.054 / 65 / 65
14,2-7,-1.000 / -1.000 / 0 / 36,1.006 / 1.006 / 23 / 23,1.049 / 1.564 / 51 / 51,1.261 / 1.597 / 49 / 49
15,2-8,-1.000 / -1.000 / 0 / 38,0.740 / 0.819 / 58 / 58,0.912 / 1.131 / 45 / 45,0.585 / 0.585 / 43 / 43
16,2-9,-1.000 / -1.000 / 0 / 46,0.831 / 1.178 / 40 / 40,1.456 / 1.822 / 24 / 24,1.529 / 1.706 / 39 / 39
17,2-10,-1.000 / -1.000 / 0 / 28,0.870 / 1.544 / 55 / 55,1.113 / 1.182 / 51 / 51,1.085 / 1.336 / 48 / 48
18,2-11,-1.000 / -1.000 / 0 / 30,1.594 / 1.743 / 41 / 41,1.851 / 2.187 / 54 / 54,1.489 / 1.683 / 61 / 61
19,2-12,-1.000 / -1.000 / 0 / 35,1.205 / 1.291 / 55 / 55,1.192 / 1.192 / 38 / 38,1.205 / 1.291 / 46 / 46
20,2-13,-1.000 / -1.000 / 0 / 38,1.418 / 1.979 / 41 / 41,1.634 / 2.133 / 73 / 73,1.498 / 1.755 / 50 / 50
21,2-14,-1.000 / -1.000 / 0 / 51,0.919 / 0.919 / 70 / 70,0.919 / 0.919 / 48 / 48,0.943 / 1.322 / 17 / 17
22,2-15,-1.000 / -1.000 / 0 / 41,2.470 / 2.747 / 62 / 62,2.607 / 2.932 / 71 / 71,2.572 / 2.960 / 57 / 57
23,2-16,-1.000 / -1.000 / 0 / 37,1.603 / 2.423 / 62 / 62,1.580 / 2.540 / 56 / 56,1.301 / 2.423 / 48 / 48
24,2-17,-1.000 / -1.000 / 0 / 49,0.742 / 0.742 / 42 / 42,0.742 / 0.742 / 50 / 50,0.742 / 0.742 / 51 / 51
25,2-18,-1.000 / -1.000 / 0 / 36,1.426 / 1.797 / 67 / 67,1.418 / 1.901 / 54 / 54,1.371 / 1.639 / 12 / 12
26,2-19,-1.000 / -1.000 / 0 / 56,1.594 / 1.933 / 49 / 49,1.704 / 1.933 / 59 / 59,1.826 / 1.955 / 54 / 54
27,2-20,-1.000 / -1.000 / 0 / 53,1.903 / 2.467 / 54 / 54,2.291 / 2.741 / 28 / 28,2.713 / 3.207 / 45 / 45
