,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,1.320 / 1.627 / 99 / 99,1.928 / 2.276 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,0.924 / 1.937 / 99 / 99,0.726 / 1.708 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.078 / 1.681 / 99 / 99,1.952 / 2.337 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,24.105 / 879.722 / 77 / 99,5.953 / 440.882 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,6.611 / 419.116 / 82 / 99,11.004 / 419.431 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.338 / 1.457 / 99 / 99,1.973 / 2.265 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.963 / 2.209 / 99 / 99,2.308 / 2.558 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,2-0,-1.000 / -1.000 / 0 / 40,1.022 / 1.269 / 40 / 40,0.610 / 1.735 / 57 / 57,-1.000 / -1.000 / 0 / 42
8,2-1,-1.000 / -1.000 / 0 / 56,1.322 / 2.050 / 42 / 42,2.202 / 2.647 / 48 / 48,-1.000 / -1.000 / 0 / 37
9,2-2,-1.000 / -1.000 / 0 / 22,1.582 / 2.749 / 58 / 58,1.589 / 2.806 / 50 / 50,-1.000 / -1.000 / 0 / 37
10,2-3,-1.000 / -1.000 / 0 / 58,1.174 / 1.174 / 44 / 44,1.423 / 1.484 / 47 / 47,-1.000 / -1.000 / 0 / 44
11,2-4,-1.000 / -1.000 / 0 / 70,1.244 / 1.417 / 63 / 63,2.462 / 3.186 / 31 / 31,-1.000 / -1.000 / 0 / 33
12,2-5,-1.000 / -1.000 / 0 / 49,19.167 / 854.475 / 71 / 71,11.186 / 429.038 / 47 / 47,-1.000 / -1.000 / 0 / 51
13,2-6,-1.000 / -1.000 / 0 / 36,1.550 / 2.329 / 39 / 39,2.215 / 3.573 / 52 / 52,-1.000 / -1.000 / 0 / 45
14,2-7,-1.000 / -1.000 / 0 / 52,8.605 / 440.929 / 61 / 61,2.215 / 2.856 / 56 / 56,-1.000 / -1.000 / 0 / 57
15,2-8,-1.000 / -1.000 / 0 / 41,14.212 / 442.755 / 36 / 54,1.680 / 2.069 / 66 / 66,-1.000 / -1.000 / 0 / 32
16,2-9,-1.000 / -1.000 / 0 / 25,1.227 / 1.705 / 59 / 59,1.481 / 1.943 / 19 / 19,-1.000 / -1.000 / 0 / 30
17,2-10,-1.000 / -1.000 / 0 / 59,0.729 / 1.518 / 35 / 35,0.546 / 0.546 / 37 / 37,-1.000 / -1.000 / 0 / 57
18,2-11,-1.000 / -1.000 / 0 / 16,1.219 / 1.871 / 35 / 35,0.961 / 1.928 / 58 / 75,-1.000 / -1.000 / 0 / 63
19,2-12,-1.000 / -1.000 / 0 / 57,1.295 / 1.723 / 29 / 29,1.500 / 1.914 / 45 / 45,-1.000 / -1.000 / 0 / 56
20,2-13,-1.000 / -1.000 / 0 / 61,2.224 / 2.816 / 34 / 34,2.762 / 4.046 / 51 / 51,-1.000 / -1.000 / 0 / 44
21,2-14,-1.000 / -1.000 / 0 / 27,2.078 / 3.338 / 38 / 38,1.447 / 1.966 / 35 / 35,-1.000 / -1.000 / 0 / 64
22,2-15,-1.000 / -1.000 / 0 / 59,1.887 / 2.481 / 47 / 59,1.641 / 1.860 / 56 / 56,-1.000 / -1.000 / 0 / 43
23,2-16,-1.000 / -1.000 / 0 / 29,1.016 / 1.255 / 20 / 20,0.963 / 1.350 / 38 / 38,-1.000 / -1.000 / 0 / 65
24,2-17,-1.000 / -1.000 / 0 / 61,1.063 / 1.486 / 56 / 56,0.810 / 1.926 / 63 / 63,-1.000 / -1.000 / 0 / 31
25,2-18,-1.000 / -1.000 / 0 / 33,1.383 / 1.383 / 62 / 62,0.891 / 0.891 / 28 / 28,-1.000 / -1.000 / 0 / 33
26,2-19,-1.000 / -1.000 / 0 / 45,1.891 / 2.327 / 65 / 65,1.224 / 1.729 / 43 / 43,-1.000 / -1.000 / 0 / 57
27,2-20,-1.000 / -1.000 / 0 / 63,1.749 / 2.141 / 46 / 46,1.744 / 2.091 / 37 / 37,-1.000 / -1.000 / 0 / 48
