,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.369 / 1.727 / 99 / 99,1.665 / 2.075 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.229 / 2.034 / 99 / 99
1,1-1,1.127 / 1.130 / 99 / 99,1.126 / 1.130 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.127 / 1.130 / 99 / 99
2,1-2,1.849 / 2.328 / 99 / 99,1.716 / 2.328 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.604 / 2.328 / 99 / 99
3,1-3,3.606 / 4.049 / 99 / 99,2.896 / 4.275 / 97 / 99,-1.000 / -1.000 / 0 / 99,3.178 / 4.161 / 97 / 99
4,1-4,1.018 / 1.227 / 99 / 99,0.982 / 1.048 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.192 / 1.278 / 99 / 99
5,1-5,1.588 / 1.932 / 99 / 99,1.483 / 1.811 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.442 / 1.920 / 98 / 99
6,1-6,2.261 / 2.804 / 99 / 99,2.519 / 2.842 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.006 / 2.476 / 99 / 99
7,2-0,2.171 / 2.513 / 42 / 42,2.196 / 2.598 / 28 / 28,-1.000 / -1.000 / 0 / 55,2.239 / 2.826 / 56 / 56
8,2-1,1.172 / 1.321 / 53 / 53,1.154 / 1.455 / 50 / 50,-1.000 / -1.000 / 0 / 31,1.171 / 2.061 / 13 / 13
9,2-2,2.265 / 2.410 / 24 / 24,2.415 / 2.891 / 47 / 47,-1.000 / -1.000 / 0 / 33,2.112 / 2.651 / 48 / 49
10,2-3,1.913 / 2.274 / 58 / 58,1.373 / 2.048 / 71 / 71,-1.000 / -1.000 / 0 / 33,1.173 / 1.718 / 24 / 24
11,2-4,1.237 / 1.304 / 48 / 48,1.225 / 1.365 / 53 / 53,-1.000 / -1.000 / 0 / 56,0.862 / 1.304 / 73 / 73
12,2-5,1.600 / 2.126 / 46 / 46,1.498 / 1.498 / 52 / 52,-1.000 / -1.000 / 0 / 49,1.606 / 2.270 / 62 / 62
13,2-6,1.034 / 1.582 / 46 / 46,1.130 / 1.264 / 25 / 25,-1.000 / -1.000 / 0 / 54,1.024 / 1.364 / 35 / 35
14,2-7,1.106 / 1.471 / 31 / 31,1.122 / 1.927 / 67 / 67,-1.000 / -1.000 / 0 / 53,1.104 / 1.471 / 42 / 42
15,2-8,1.595 / 2.421 / 64 / 64,1.013 / 1.336 / 62 / 62,-1.000 / -1.000 / 0 / 62,1.573 / 1.974 / 46 / 46
16,2-9,0.895 / 0.895 / 61 / 61,0.895 / 0.895 / 37 / 37,-1.000 / -1.000 / 0 / 43,0.895 / 0.895 / 61 / 61
17,2-10,1.897 / 2.760 / 53 / 53,1.942 / 2.512 / 58 / 58,-1.000 / -1.000 / 0 / 73,2.118 / 2.879 / 52 / 52
18,2-11,1.822 / 2.372 / 52 / 52,1.761 / 2.372 / 30 / 30,-1.000 / -1.000 / 0 / 33,1.773 / 2.099 / 52 / 52
19,2-12,1.596 / 1.720 / 48 / 48,1.670 / 1.828 / 69 / 69,-1.000 / -1.000 / 0 / 48,1.431 / 1.849 / 54 / 54
20,2-13,2.387 / 3.016 / 58 / 58,2.204 / 3.041 / 55 / 55,-1.000 / -1.000 / 0 / 49,1.031 / 1.530 / 34 / 34
21,2-14,1.494 / 2.017 / 68 / 68,1.370 / 2.013 / 67 / 67,-1.000 / -1.000 / 0 / 59,1.391 / 2.000 / 46 / 46
22,2-15,2.246 / 2.715 / 63 / 63,2.227 / 2.469 / 36 / 36,-1.000 / -1.000 / 0 / 48,2.313 / 2.715 / 67 / 67
23,2-16,2.898 / 3.455 / 65 / 65,2.772 / 3.032 / 43 / 43,-1.000 / -1.000 / 0 / 69,2.839 / 3.228 / 28 / 28
24,2-17,1.532 / 1.800 / 65 / 65,1.620 / 1.924 / 23 / 23,-1.000 / -1.000 / 0 / 48,1.563 / 2.116 / 42 / 42
25,2-18,3.024 / 3.418 / 60 / 60,3.074 / 3.600 / 53 / 53,-1.000 / -1.000 / 0 / 35,3.092 / 3.817 / 73 / 73
26,2-19,1.276 / 2.204 / 78 / 78,2.493 / 2.935 / 39 / 39,-1.000 / -1.000 / 0 / 45,1.197 / 1.922 / 39 / 39
27,2-20,1.276 / 1.582 / 51 / 51,1.312 / 1.597 / 34 / 34,-1.000 / -1.000 / 0 / 18,1.273 / 1.584 / 39 / 39
