,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.270 / 1.767 / 99 / 99,1.426 / 2.154 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.861 / 2.190 / 99 / 99
1,1-1,1.169 / 1.696 / 99 / 99,1.171 / 1.696 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.253 / 1.410 / 99 / 99
2,1-2,1.702 / 2.266 / 99 / 99,2.207 / 3.258 / 99 / 99,-1.000 / -1.000 / 0 / 99,52.228 / 1229.468 / 99 / 99
3,1-3,1.379 / 1.843 / 99 / 99,1.507 / 1.843 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.380 / 1.843 / 99 / 99
4,1-4,1.583 / 1.971 / 99 / 99,1.576 / 2.044 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.687 / 1.971 / 99 / 99
5,1-5,1.129 / 1.286 / 99 / 99,1.928 / 2.263 / 99 / 99,-1.000 / -1.000 / 0 / 99,31.670 / 1261.071 / 99 / 99
6,1-6,2.232 / 2.664 / 99 / 99,2.244 / 2.742 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.288 / 2.718 / 99 / 99
7,2-0,2.315 / 2.469 / 37 / 37,2.583 / 2.801 / 57 / 57,-1.000 / -1.000 / 0 / 35,2.417 / 2.695 / 57 / 57
8,2-1,1.198 / 1.665 / 49 / 49,1.174 / 1.487 / 40 / 40,-1.000 / -1.000 / 0 / 28,1.261 / 1.665 / 68 / 68
9,2-2,2.722 / 3.101 / 55 / 55,2.879 / 3.321 / 72 / 72,-1.000 / -1.000 / 0 / 42,2.707 / 3.566 / 51 / 51
10,2-3,1.348 / 1.915 / 52 / 52,1.213 / 1.529 / 53 / 53,-1.000 / -1.000 / 0 / 37,1.363 / 1.915 / 57 / 57
11,2-4,0.804 / 1.021 / 48 / 48,0.801 / 1.021 / 64 / 64,-1.000 / -1.000 / 0 / 49,0.770 / 1.021 / 50 / 50
12,2-5,0.941 / 0.941 / 46 / 46,0.941 / 0.941 / 36 / 36,-1.000 / -1.000 / 0 / 40,0.941 / 0.941 / 57 / 57
13,2-6,1.137 / 1.606 / 57 / 57,1.229 / 1.753 / 76 / 76,-1.000 / -1.000 / 0 / 60,1.532 / 2.757 / 65 / 65
14,2-7,1.382 / 1.870 / 52 / 52,1.507 / 2.107 / 52 / 52,-1.000 / -1.000 / 0 / 27,1.776 / 2.107 / 43 / 43
15,2-8,1.235 / 1.560 / 33 / 33,1.376 / 2.037 / 50 / 50,-1.000 / -1.000 / 0 / 58,1.235 / 1.642 / 91 / 91
16,2-9,1.465 / 1.838 / 56 / 56,1.473 / 1.706 / 72 / 72,-1.000 / -1.000 / 0 / 51,1.596 / 1.706 / 23 / 23
17,2-10,0.990 / 1.695 / 47 / 47,1.255 / 1.682 / 50 / 50,-1.000 / -1.000 / 0 / 69,1.155 / 1.944 / 47 / 47
18,2-11,1.396 / 1.855 / 57 / 57,1.519 / 1.984 / 48 / 48,-1.000 / -1.000 / 0 / 35,1.323 / 1.681 / 48 / 48
19,2-12,1.284 / 2.006 / 35 / 35,1.637 / 2.158 / 60 / 60,-1.000 / -1.000 / 0 / 68,1.340 / 2.158 / 57 / 57
20,2-13,0.893 / 0.893 / 71 / 71,1.043 / 2.355 / 39 / 39,-1.000 / -1.000 / 0 / 67,20.327 / 536.259 / 56 / 56
21,2-14,0.758 / 0.758 / 42 / 42,0.801 / 0.968 / 58 / 58,-1.000 / -1.000 / 0 / 49,0.783 / 1.115 / 56 / 56
22,2-15,1.353 / 1.968 / 50 / 50,1.564 / 2.103 / 69 / 69,-1.000 / -1.000 / 0 / 44,0.953 / 1.330 / 28 / 28
23,2-16,1.445 / 2.069 / 43 / 43,2.474 / 2.897 / 53 / 53,-1.000 / -1.000 / 0 / 44,25.818 / 615.046 / 53 / 53
24,2-17,1.285 / 1.617 / 33 / 33,1.204 / 1.624 / 47 / 47,-1.000 / -1.000 / 0 / 69,165.855 / 2192.298 / 40 / 40
25,2-18,1.078 / 1.169 / 54 / 54,1.078 / 1.169 / 55 / 55,-1.000 / -1.000 / 0 / 72,1.060 / 1.169 / 29 / 29
26,2-19,1.224 / 1.411 / 28 / 28,1.250 / 1.572 / 35 / 35,-1.000 / -1.000 / 0 / 21,1.311 / 2.404 / 62 / 62
27,2-20,1.258 / 1.517 / 37 / 37,0.825 / 1.079 / 64 / 64,-1.000 / -1.000 / 0 / 56,1.501 / 1.708 / 58 / 58
