,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.043 / 1.385 /  9,1.000 / 1.000 /  9,1.385 / 1.727 /  9,1.342 / 1.342 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2.202 / 2.306 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.123 / 1.277 /  9,1.124 / 1.370 /  9,1.120 / 1.656 /  9,1.033 / 1.296 /  9,1.000 / 1.000 /  9
3,1-3,1.289 / 1.289 /  9,1.248 / 1.456 /  9,1.837 / 1.910 /  9,1.332 / 1.546 /  9,1.289 / 1.289 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.396 / 1.399 /  9,1.403 / 1.403 /  9,1.007 / 1.060 /  9
5,2-0,0.921 / 1.039 /  5,0.947 / 1.039 /  8,1.037 / 1.037 /  5,0.892 / 0.892 /  5,0.941 / 1.039 /  6
6,2-1,0.891 / 0.891 /  6,0.891 / 0.891 /  8,1.190 / 1.281 /  7,1.028 / 1.576 /  5,0.891 / 0.891 /  7
7,2-2,0.909 / 0.909 /  9,0.909 / 0.909 /  6,0.909 / 0.909 /  9,0.909 / 0.909 / 11,0.909 / 0.909 /  8
8,2-3,1.071 / 1.082 /  7,1.069 / 1.069 /  5,1.309 / 1.309 /  7,0.998 / 0.998 /  6,1.073 / 1.082 /  6
9,2-4,1.287 / 1.647 /  6,1.423 / 1.647 /  4,0.936 / 1.199 /  7,1.287 / 1.647 /  9,1.339 / 1.647 /  7
10,2-5,1.408 / 1.408 /  9,0.960 / 1.201 /  7,1.068 / 1.271 /  6,1.408 / 1.408 /  5,1.452 / 1.716 /  7
11,2-6,1.477 / 1.715 / 10,0.894 / 0.894 /  9,1.166 / 1.577 /  8,1.417 / 1.467 /  8,1.493 / 1.715 /  8
12,2-7,1.132 / 1.132 / 10,1.140 / 1.181 /  6,1.132 / 1.132 /  6,1.132 / 1.132 /  4,1.132 / 1.132 /  5
13,2-8,0.968 / 1.319 /  6,0.951 / 1.268 /  7,1.701 / 2.120 /  5,0.944 / 1.268 /  8,0.990 / 1.268 /  4
14,2-9,1.491 / 1.520 /  9,1.491 / 1.520 /  9,1.562 / 1.819 / 11,1.586 / 1.808 /  6,1.529 / 1.819 /  8
